iter,x2,x3:B1,x3:B2,x3:B3,v
251,7.06294584987678e-06,0.000246764459524083,0.000167772549412607,0.000112657113634672,0.000872759055800665
241,6.96000016986408e-06,0.000109067946227181,0.000173937755997697,0.000138127973052547,0.000848516730716758
291,7.02379953966151e-06,6.67296008761129e-05,0.000254991426448018,0.000179201687587098,0.000832605621964235
221,7.50795016558654e-06,0.000174513169177195,0.000185294964028137,0.000186790994476915,0.000847386906290286
211,6.89936633633072e-06,0.000140865366674019,0.000188507217837357,0.000174324803885677,0.00084701650983668
201,6.66106725016854e-06,0.000128762070917277,0.000283041103398725,0.000130100297893268,0.000894545693486668
281,7.44093300152517e-06,0.000113081813090857,0.000259760723999884,0.000182075304590462,0.000849234131609931
261,7.45599603149331e-06,0.000142603788899992,0.000151591800605155,0.000206265169914404,0.000887140748091473
271,6.95652984225924e-06,0.000134790128788996,0.00020688997121488,0.000193341575939766,0.000842730665866726
12,6.91300997659942e-06,0.000189681085263093,0.00016447510344145,0.000160113391111101,0.000899907395055262
2,7.26629508163707e-06,0.000207852388638521,0.000221570528572858,0.000212281004267968,0.000856783400535102
32,6.90599043831446e-06,0.000158160295534064,0.000176401571384309,0.000160999209892036,0.000884932574722198
231,6.41971975220078e-06,0.000159116053381365,0.000247039794882013,0.000131542925323542,0.000853096133826318
22,6.45907257361404e-06,0.000271201632394341,0.000293157523356667,0.000200292441953037,0.000819245000288232
62,6.95932410888352e-06,0.000298177159665403,0.000123764392138494,0.000110936829519024,0.000849021721894974
42,6.78443860071167e-06,8.95101437517335e-05,0.000117101064834325,0.000128301866384789,0.00081499993801625
92,7.07227527500537e-06,9.89376668540827e-05,0.000133476372259854,0.00019130097632432,0.000889984029368437
52,7.39961996703134e-06,0.000218923230650776,0.000183727842857476,0.00016062098287749,0.000868449678275855
301,6.95980477953889e-06,0.000132502794306363,0.00013554403757389,0.000112918158263793,0.000888505140436829
341,6.54879756598359e-06,0.000166319603794519,0.000199525945669145,0.000192485516224195,0.000869381946728093
361,6.64193244907261e-06,0.000216942074174829,0.000162963655089671,0.000257587830188756,0.00085316214529225
351,6.85842728404006e-06,0.000182716421018161,0.000574842481324397,0.000131196816798123,0.000848803182196422
371,6.69595822625119e-06,0.00013675181879352,0.000115055968941571,0.000122281207542086,0.0008473473412895
83,7.09620061324662e-06,0.000118002931779869,0.000118919593605288,0.000157561825173266,0.000862013048749676
311,6.91624018774163e-06,0.000136635097848855,0.000126747709427298,0.000129840643251118,0.000822679805476143
73,7.18983995615429e-06,0.000128793460844495,0.000195529301852834,0.000166831185534843,0.000869907875602995
331,7.10803870806399e-06,0.00017061204821494,0.000130633269553508,0.000167614182526081,0.000834046058456767
321,6.78342124982749e-06,0.000176872907222056,0.000148373446471976,0.000310379095091102,0.000846254021319744
122,7.00467758167456e-06,0.000134595606058049,0.00011261154723505,0.000129197458022341,0.000864143671807701
142,6.79627233208698e-06,0.000127096393568894,0.000222755351148025,0.000152872711267217,0.000898069832047896
132,6.65328813093818e-06,0.000319142527952876,9.82281453400698e-05,0.000152387594169805,0.000860510194133932
192,7.08559307766987e-06,0.000126302598765669,0.000168520292866223,0.000131936574541612,0.000862009752974829
112,6.88010701190669e-06,0.000119931831786243,0.000174755561509888,0.000142238777289673,0.000854840029160238
182,6.54687576905192e-06,0.000157541312623937,0.000156613494042001,0.000136477114039302,0.000879842305845323
381,7.25252704106015e-06,0.000134440780828371,0.000189061300041105,0.000219407308301316,0.000894825057332346
172,6.77264432435114e-06,0.000105645589584152,0.000273129931329267,0.000180110091141648,0.000860235571823947
152,6.83868745043294e-06,0.000135852114821488,0.000133902108073583,0.000141256773037166,0.000868762900830355
102,7.71054565581986e-06,0.000170272452667188,0.000125636904113559,0.000147061368596456,0.000863331149815999
162,7.38259830482603e-06,0.000199814629088072,0.000153707786549401,0.00011489120448418,0.000868807598958997
242,6.45044692762401e-06,0.000101220846988203,0.000234675500967034,0.000157843311613755,0.000872449150474216
252,6.85246851837959e-06,0.000119738882696653,0.000165280205747512,0.000147177351897951,0.00089558801216937
93,6.71480018657087e-06,0.000137996077240902,0.000257507613900525,0.000160632386733393,0.00086540842001625
302,6.90723897282692e-06,0.000249609691464724,0.000135832066438472,0.000139218096809593,0.000880116683898158
441,6.5844229218814e-06,0.000140588654824856,0.000149366400306615,0.000191814758000482,0.000839679443484706
451,7.52106483759494e-06,0.00025257269560466,0.000102008370268116,0.000201410601566113,0.000882375306655107
431,6.85253631296473e-06,0.000199746180452855,0.000420185384033805,0.000141223243835862,0.000896893952405321
461,7.12428065560827e-06,0.000111102231359038,0.000148659091379293,0.000230203585431627,0.000881765848906243
391,6.93297860628949e-06,0.000172160665022495,0.000260201188695273,0.000119706532970132,0.000892196193032528
471,6.67997931704443e-06,0.000116728037617023,0.00010607202876564,0.000139351486659365,0.000874458489580358
421,6.81587895436656e-06,0.00011237053505222,0.000204191379480824,0.000178299639190773,0.000860697001974493
411,6.58687268005515e-06,0.000155346449750085,0.000153775662125413,0.000212861005114306,0.000880031372011957
222,6.76420729498834e-06,0.000162862979217232,0.000152921636816552,0.0001507274129146,0.000860946114731895
212,6.84158277514798e-06,0.000203659609821075,0.000111970005488272,0.000115194042007174,0.000876980355136364
401,6.96176064737446e-06,9.40378886468535e-05,0.000221574849525763,0.000226998568124083,0.000863197564530046
202,6.58838296463856e-06,0.00011014138631586,0.000218166998081801,0.000127922207862036,0.000861521375605652
292,7.2617401432764e-06,0.00012784126336258,0.000172853931892956,0.000184122911622658,0.000857687974998739
262,6.8151198733461e-06,0.000140144020383094,0.00016690745989004,0.000231095136949484,0.000868407018710684
282,6.82714729110553e-06,0.000119858678219247,0.000221650848928416,0.000172564466374053,0.000879350042061018
272,6.88910833323696e-06,0.000136191935936019,0.000145594971103457,0.00017363218534589,0.000856010160464609
43,6.66616123470287e-06,0.000132536409511512,0.00015304038843746,0.000208670838108393,0.000871510788869298
63,6.54689080957421e-06,0.000100764177370266,0.000189090512129846,0.000125246656072312,0.000879650460721029
232,6.83814945394152e-06,0.000191053545900897,0.000161699001328569,0.000195829136794897,0.000880793639076907
342,6.71664158140255e-06,0.000104075610525882,0.000196399378320055,0.000294624640563214,0.000833828944621276
33,6.4232550293782e-06,0.000133253126410266,0.00015173702737571,0.000111343772294815,0.00084796450443379
23,6.94116480413716e-06,0.000143410509375946,0.00013005708094355,0.000168789351614427,0.000832724730552626
53,7.3025597129311e-06,0.000239745603549834,0.000270839327850492,0.000164670958286803,0.000891856604622201
362,6.793431583537e-06,0.000114852545722618,0.000156736449396045,0.000109981308484161,0.000847912769548884
3,6.93287128652748e-06,0.000149371458629012,0.000263646698976615,0.000162169839768699,0.000885944021163574
13,6.48495145125034e-06,0.000192809211590229,0.000172102700436511,0.000139884609965449,0.000850264055740815
352,6.98309975736716e-06,0.000293116732130237,0.000229769527209693,0.000173455518811629,0.000861154257551672
84,7.10032639724366e-06,0.00043733537507352,0.000211172302508113,0.000130192457675702,0.000859311953362541
372,6.51673675953192e-06,0.000116568654267216,0.00022674756919656,0.000254498181272554,0.000889084842087605
74,7.12812838652497e-06,0.000265240952696551,0.000101659236327717,0.000110975020933165,0.00087662695265794
511,6.80005857577575e-06,0.000129917731522857,0.000127825252357977,0.000112642493100536,0.000870608601981471
501,6.96152138260485e-06,0.0001355992060184,0.000272985714579339,0.000131496833840648,0.000869075899460662
521,7.03506739530943e-06,0.000143318428159614,0.000127226542209005,0.000241220680452513,0.000864616250357219
312,6.97102788418864e-06,0.000119514202203362,0.000415410965480736,0.000238659197392608,0.000846371303422696
322,6.64515579252125e-06,0.000221332164050832,0.000178858266890378,0.000214767912255783,0.000869087787567631
481,6.34287671299163e-06,0.00012473843185268,0.000257476262039029,0.000248387461901674,0.000849100030461104
332,7.00793185832673e-06,0.000232899919589232,0.000131142536087559,0.00018181002714433,0.000873484434094702
382,6.2577279571157e-06,0.000151273604067546,0.000135701176957795,0.000158944518078601,0.000858649350437983
491,6.53583176187624e-06,0.000244670694378397,0.000188539961263416,0.000132646072970854,0.00084298273476226
123,6.74288186813977e-06,0.00013720459291669,0.000172977809848774,0.000180720147406153,0.00084497754034814
94,6.85157763402014e-06,0.000130912300279039,0.000254417846751178,0.000127026151692292,0.000887216173299736
303,6.94433271233518e-06,0.000277513403826124,0.00017569181123967,0.000167594994032823,0.000864409062827643
133,6.9828810703838e-06,0.000167436296918278,0.000121790447194545,0.000147780375816025,0.000854134780974714
173,6.68303620252928e-06,0.000149811072796431,0.000185778041350086,0.000218266682290056,0.000837020247545256
343,6.73481207490559e-06,0.000216190172789314,0.000163395343338432,0.000261107250296224,0.00087848128046761
193,6.39417296168098e-06,0.000127951513957496,0.000155008127731023,0.000123031262913256,0.000873066933108704
153,6.63741048404944e-06,0.000171289358743601,0.000149893178517845,0.000251951904027108,0.000847165764651791
103,6.77762307151367e-06,0.000416858293757627,0.000148302709473704,0.000119488013387905,0.000876607580573707
243,6.55169773303586e-06,0.000425066270335154,0.000133001537647898,0.000176951974117651,0.000874176199552631
143,6.95377958964458e-06,0.000180645582361311,0.000142292169609941,0.000166420603614457,0.000896798035692324
363,7.73512594891538e-06,0.000154978316026307,0.00021428645585865,0.000210103146567981,0.000846547737935237
113,6.83914675817096e-06,0.000533731227390599,0.000155659166578569,0.000201693197335339,0.000833354315309789
183,6.76705133401957e-06,0.000192286517967183,0.000180129390139028,0.000178693103993527,0.000855021919320018
591,6.65152978858763e-06,0.00018281172554819,0.000174671573231771,0.000193861657893561,0.000838938923662189
253,6.63892931561208e-06,0.00015982715765792,0.000264801107724593,0.000277866950130371,0.000904826048762238
163,6.86480997937517e-06,0.000173089095669435,0.000129594429518586,0.000164212894097209,0.000854154522806249
601,6.97104260985244e-06,0.000161035981836895,0.000125028744294308,9.22946074703478e-05,0.000850705671037975
551,6.68993134743239e-06,0.000146285400382321,0.000159765827704392,0.000184767803304402,0.000839182757501339
561,7.19887423390289e-06,0.000521641532266674,0.000291516096646632,0.000168809467960615,0.000902469770275114
571,7.32343041095974e-06,0.000225968698892982,0.000463514694401927,0.000101018033214929,0.000885643386375599
432,7.00942188819158e-06,0.000147300851142931,0.000176360059703158,0.000158481363853212,0.000901735931575579
452,6.85038477402383e-06,0.00016956883907389,0.000114952729218931,0.00020660774656552,0.000866506401022942
422,7.02444917664944e-06,0.00010396256065921,0.000219465681620848,0.000212587039282771,0.000857852130629348
442,7.03313887555802e-06,0.000313391362334274,0.000117243797904095,0.000166908899818842,0.000900927759355893
541,7.20551018280435e-06,0.000243551808632459,0.000247261792097228,0.000199321046658146,0.000884500032699785
611,6.5575975811884e-06,0.000178673259977931,0.000122772626248483,0.000124445447939039,0.000838150410747616
392,7.16440127944447e-06,0.000215750943952412,0.000351444387815056,0.000193437739338233,0.000918270373612623
472,7.36163030883548e-06,0.000187238217283958,0.000170816828241306,0.000268371084946962,0.000885073490966262
462,7.02049374531684e-06,9.69114305015513e-05,9.05431783136414e-05,0.00016874033408644,0.000863970404413735
581,6.76435778930209e-06,0.000152806707850045,0.00019134563452998,0.000155154408211239,0.000873598216228774
402,6.74782544537358e-06,0.000159078976273204,0.000192685425017306,0.000253414259309856,0.000870174505283127
412,6.82896029953757e-06,0.000124843455145932,0.000208153705889577,0.000113107257226456,0.000905626040601071
203,6.83189677357071e-06,0.000182985899532998,0.00032033103402724,0.000262108787884018,0.000867384552393758
353,6.7685133976448e-06,0.000118593670123202,0.000108056903669853,0.000113404960091176,0.000875124577007808
223,6.7925642560329e-06,0.000190387572120977,0.000169921216961423,0.000159522603947754,0.000868165884897494
213,6.75155458741485e-06,7.88802897618148e-05,0.000169326289442409,9.88603524102039e-05,0.000885673859667877
64,6.73033824396364e-06,0.000169141415258585,0.000173317461904185,0.000235262287321642,0.000859013959190805
44,7.13289448193302e-06,0.000107098829251906,0.000238513594261169,0.000218489420800983,0.000839274723032804
283,6.86627970645146e-06,0.000188724899228776,0.000127152890880242,0.000280962569872562,0.00083688755814938
273,7.07136317977687e-06,0.000129490373847456,0.000117637641095688,0.000128901748596371,0.000868931539661737
263,6.87898636680747e-06,0.00010887773107165,0.000139906568709489,0.000195481897145294,0.000847496515708115
293,6.95293650690832e-06,0.000122650318658498,0.000123371764304421,0.00015893142425621,0.000817271842988488
34,7.51790307602098e-06,0.000128157296686496,0.000262284221994971,0.000135648163628452,0.000873008910889873
24,7.02889970515301e-06,0.000186850397756444,0.000148138773755819,0.000146838259445805,0.00087280768493988
54,6.59326511335351e-06,0.000106705943153523,0.000219892181987017,0.000327922190679554,0.000835480619971243
373,7.31876940703223e-06,8.36417956431093e-05,0.000300689285670639,0.000172771642478832,0.00085998869951395
233,6.41996254129004e-06,0.000287833153236928,0.000207421946339206,0.000141236928558183,0.00085865502015737
85,6.9265513850483e-06,0.000172384126704354,0.000309135557789482,0.000127182755419727,0.000875757504220898
531,6.82404972032967e-06,0.000145907465076306,0.000190148414280846,0.000343034373911896,0.000892143537621274
691,7.39474901367057e-06,0.000162673741358983,0.000159742818022368,0.000140861331024448,0.000903766984311732
671,6.97432116672212e-06,0.00017779773989652,0.000134822202675839,0.000157627284188107,0.000893058419321015
711,6.81629401500326e-06,0.000132218981317227,0.000243985538063713,0.000149596389078299,0.00085372925426089
661,7.07719117548684e-06,0.000157459787285407,0.000129308045983121,0.000129493487757644,0.000875339450232837
681,7.47418310703564e-06,0.000209546887779514,0.000253600847719786,0.000216388764651565,0.000865781508433948
701,7.23946180501972e-06,0.000161134197989607,0.000169487385839067,0.000109006969734704,0.000923949972896483
651,7.09252825901315e-06,0.000246789792154154,0.000112467236841097,0.000149754414932929,0.000867454555941707
641,6.4476582494499e-06,0.000106404176388624,0.00015913450496842,0.000167892799195166,0.000843776845653459
75,7.14912926789317e-06,0.000189798658891168,0.00013853698326384,0.000130753151834015,0.000851650877124507
721,6.85566424860044e-06,0.000113548106331625,0.000203885584218234,0.000156843307507465,0.000856428326346288
631,6.69020245541724e-06,0.000213340406545483,0.000159256142180794,0.000196419289963741,0.000851625640915128
4,6.13390826008457e-06,0.000311814531661662,0.00011005781632487,0.000223200852030693,0.000857012525946561
14,6.75496203467713e-06,0.000125239174431513,0.000621212318517884,0.000128173975102708,0.000882312796443275
621,7.07633937815077e-06,0.000177245170711737,0.000226680351304297,0.000162638166127475,0.000870854055964581
821,6.51920162931427e-06,0.000152590460970523,0.000166695419867086,0.000157397557657817,0.00083236437517052
383,6.87490585419512e-06,0.000141661626771388,0.000229583334408009,0.000125603298080332,0.000831249345745478
791,6.9464961118832e-06,0.000150175689712341,0.000239800904618762,0.0001343355952315,0.00083172187414871
522,6.8243313206264e-06,0.000116868961835465,0.000130021899822158,0.000217865764349665,0.000859681399872312
313,7.52065867006691e-06,0.000178061368786624,0.000125816219998488,0.000157564634971938,0.000867495717069307
512,7.25149672426724e-06,0.000210499162771604,0.000751718448234229,0.000172844075971444,0.000854267404933932
333,6.60371705304856e-06,9.86344493161869e-05,0.000148368315789222,0.000105322952941406,0.00087173829746625
304,6.91549653115723e-06,0.000152402596108299,0.000124190838511481,0.000104053645739319,0.000854279492876051
502,6.96591252091086e-06,0.000179598543184322,0.000187461524203267,0.000219610606324923,0.000840622413105344
364,6.92177825764208e-06,0.000125205008286828,0.000189243393408431,0.000150807262405364,0.000853389096341742
781,7.18957415739089e-06,0.000161001878089327,0.000223972412754513,0.000251938161980436,0.000863667210156527
323,7.1464524788901e-06,0.000135871598550843,0.000111244835512056,0.00015689065102396,0.000844927209365676
592,6.68229142199254e-06,0.000188183749970363,0.000168375361226115,0.000105369000864664,0.000852658637502079
344,6.75094374193768e-06,9.64599665332565e-05,0.000158154489229304,0.000189172473342012,0.000863966094941593
95,6.65660865640135e-06,0.000140295266037171,0.000194468735772291,0.000127244820337542,0.000851262872297135
811,6.68783754938542e-06,0.000146506007043964,0.000137709524002081,0.000136113692701907,0.000895933428878302
602,7.02410255477826e-06,0.000135015379460416,0.000151656103923684,0.000143601152493,0.000862719020084854
552,6.90855233070668e-06,0.000176713893329076,0.000135800331811401,0.00017420142620896,0.000856235607170934
482,6.97039061368353e-06,0.000202582219006136,0.000111630834552138,0.000109871285960874,0.000864953467992333
801,6.64572166124972e-06,0.000238186455330503,0.000170023976693105,0.000131933112358049,0.000861017744859174
562,6.90976112497383e-06,0.000187006134466511,0.000173617494469189,0.000194779935734311,0.00086774471749986
492,6.66134907207639e-06,9.06103819314821e-05,0.000118260131860107,0.000151544715314798,0.00084112943918731
572,7.00468078578173e-06,0.000200505135154081,0.000251353271733975,0.000138650561698104,0.000841439493268236
254,7.32784395457509e-06,0.000184344156543513,0.000102146746643733,0.000269484389207991,0.000844851030571807
244,6.32941561642199e-06,0.000121362894928388,0.000230330576467604,0.000193441899291496,0.000865453181535402
582,6.65061765644222e-06,0.000105221476318191,0.000137185961122064,0.000157366265977371,0.000873873190371003
612,7.02236633647228e-06,0.000146341916005939,0.000162702633364581,0.000108009363748646,0.000867694173145443
921,6.41394869755387e-06,0.000125225061298929,0.000233088108484165,0.000151192674825382,0.0008607708165861
354,7.36150043191657e-06,6.77392222484011e-05,0.000197624193678873,0.000160349640048201,0.000836861481367067
124,6.61105006258868e-06,0.000221558939881083,0.000105144380066224,0.000174089177646917,0.000848095707917064
542,6.85748359321504e-06,0.000107194481829424,0.000127914925665412,0.000181040227852191,0.000848801743955981
134,7.17776853560622e-06,0.000162516242634268,0.000111483945878682,0.000203196133444669,0.000887271131038864
741,6.98367762939296e-06,0.000166175455020626,9.53640605828008e-05,0.000130982353425217,0.000833521915738857
154,7.38820065160626e-06,6.04713681929307e-05,0.000490286554615751,0.000197875160760738,0.000867989669290006
761,6.99706313676901e-06,0.000218113771423378,0.000166904218672746,0.000195844297116041,0.000873490218058648
104,7.35717301059819e-06,0.000213401689612157,0.000173332979983855,0.000187319335738582,0.000856195354286522
891,6.78821441372017e-06,0.000268850333415457,0.000188931605339646,9.2167475663151e-05,0.00088741200299941
374,7.08050990847371e-06,0.000103406310188555,0.000286136579157479,0.000296671115412538,0.000879678224027192
144,7.08594046230232e-06,0.000184706444612086,0.000201286828582937,0.000325339977943354,0.000857689107216686
184,6.5920760889773e-06,0.000204846984805474,0.000180006640390706,0.000224565309581323,0.00089745402775245
751,6.61135182580298e-06,0.00027169228912102,0.000208500790839312,0.000160602825098298,0.000845907101243508
174,6.70073492733439e-06,0.000234043720240302,0.000137232244803186,0.000169589619419679,0.000838840270579073
851,6.74213730479806e-06,0.000223843079392619,9.91605029338352e-05,0.000159488073966438,0.00085176558379313
771,6.4410609968331e-06,0.000127328795809262,0.000134602823345506,0.000235626725760189,0.000839880600059381
114,6.7976080139304e-06,0.000116415937019622,0.000161469596441061,0.000169248519901229,0.000857261273104845
194,6.92293499768888e-06,0.000141696353416243,0.000294911705829922,0.000212471228492027,0.000845971619648914
881,6.99300066204611e-06,8.65584278982619e-05,0.000180615935414905,0.000135196612063125,0.000859283040698312
911,7.18910399683717e-06,0.000290626794508668,9.63985807914558e-05,0.000205941075103382,0.000841371441872061
901,6.73774217967741e-06,0.000152678883363056,0.000191813504711694,0.000139854363558371,0.000848450544333752
871,6.74156579299979e-06,0.000187258003681091,9.59225846455972e-05,0.000158973220045922,0.000864371450391363
861,7.15808732437775e-06,0.000177886759743503,0.000389857603863925,0.000147022496059118,0.000835948178045536
164,6.96948700277843e-06,0.000128815492961782,0.000113415643013094,0.000196981307648226,0.000854722599190584
731,7.4427371227066e-06,9.89451950453833e-05,0.000129219588647969,0.000131278858123997,0.0008916183665726
65,6.74197056632312e-06,0.00017255154978584,0.000158109364768061,0.000164705789677214,0.000896513194355096
433,6.65916432119179e-06,0.000194492486376837,0.000217574137949711,0.00021852298392309,0.000836069146422643
86,7.32551084921181e-06,0.000218275952256927,0.000106566333728954,0.000157477656853653,0.000867750307235656
453,7.02904156034915e-06,0.000156060939133663,0.000142533184964638,0.000250960948349633,0.00089721524783983
423,6.50926919499119e-06,0.000108249666914134,0.000151275228657051,0.000252616891592182,0.000867309227690697
473,6.4088953787776e-06,9.78726993071586e-05,0.000158862120445541,0.000230263712246402,0.000858090688294169
662,7.0396338574141e-06,0.00017487281279444,0.000191649363422345,0.000133656635225799,0.000929505822745087
204,6.67901574606825e-06,0.000174578805418975,0.000156788308741307,0.000167991639380918,0.00087051082245496
672,7.4114036577066e-06,0.000118483155791562,0.000128704230073284,0.000217476222591717,0.00090357134059964
443,7.26149544918021e-06,0.000191629467196864,8.87233095776716e-05,0.000155265176415636,0.000849161029175627
712,6.95577474250115e-06,9.87826520672221e-05,0.000179509086821116,0.000193147894754936,0.000825554711204666
393,6.84117909152902e-06,0.000148964000593935,0.000161072588712087,0.000189125400651865,0.000849346170230017
692,7.3622773977505e-06,0.000259105612238499,0.000216021501765655,8.20724415933e-05,0.000907529336472413
403,6.75326416386758e-06,0.000223674562593947,0.000231690224968335,0.00013534035782933,0.000847380239483423
652,7.121652767191e-06,0.00015797554180042,0.000150801266493838,0.000139351433023488,0.000885709263476699
831,6.60103281046252e-06,8.85559115158266e-05,0.000156377162869791,0.000168043355086391,0.000850657455820193
682,6.53396898901219e-06,0.000147402990527722,0.000446867475917942,0.000327764241875969,0.000870520716153268
45,6.57916181535263e-06,0.000243673055643406,0.00021638983160053,0.000142569098573885,0.000863423844687475
224,6.4428683236012e-06,0.000181915768102666,0.000186182341639047,0.000151178375854973,0.000851037478636712
413,6.65047225596823e-06,0.000104339813906611,0.000208599731657811,0.000191474317959034,0.000863385967119138
841,6.80775262741018e-06,0.000101241603324757,0.000169889612541728,0.000156393270125226,0.000888430928770021
702,6.6429519732346e-06,0.000169081659298781,7.48289174566389e-05,0.00014304400094762,0.000884318095457286
463,6.66908731127614e-06,0.00017882104761588,0.000123567847320777,0.000140643845623898,0.000881736907977917
642,6.76310971029153e-06,0.000192173883802025,0.000166197334645244,0.000201958122596516,0.000853393843651387
35,7.44431775410687e-06,0.000166776895457835,0.000173848020983993,0.000130662223655788,0.000903450416703287
76,7.12680643321635e-06,0.000170143061629989,0.00019531173245869,0.000334626945202748,0.000860209415117198
25,6.92256344259527e-06,0.000262403402200825,0.000114883156376243,0.000143470587546156,0.000853971227392881
214,7.1922500303069e-06,9.33321771393874e-05,0.000173495524735726,0.000134979369093215,0.00086888329318184
55,6.74721382978179e-06,0.000157632325652731,0.00011097765569245,0.000149565090289303,0.000818563747186898
931,6.80929628972258e-06,0.000158463979618983,0.00013131330604787,0.000179250012116684,0.00089627878936426
274,6.60094313213727e-06,0.0001049762323141,0.000184139493445344,0.000219260049649234,0.000893290816044449
264,6.81678351290809e-06,9.00276020615406e-05,0.000264888945061093,0.00019059182700266,0.000856272047558326
284,6.96304990743568e-06,0.000180894025261366,0.000150883757446303,0.000154870085196947,0.000851631086576629
294,6.26772224625271e-06,0.000186594413761305,0.000215811241398947,0.000279615696557158,0.000874946460326659
722,6.7336748011142e-06,0.000146341999277728,0.000140332511426697,0.000142989693673064,0.000826114002219687
981,6.89272332874881e-06,0.000177748283606208,0.000307727816869167,0.000170523130787442,0.000857221785692522
951,7.33039135070102e-06,0.000127387028177127,0.000125965195837794,0.00024795358556554,0.000852766476514082
961,6.76066531123362e-06,0.000158800311451806,0.000202284926552958,0.000166600844652175,0.000886297155140616
991,6.77320425593586e-06,0.000331452741697656,0.000105421083776222,0.000232649142517797,0.000856120698039839
941,6.71648057028773e-06,0.000249292571709751,0.000240208767708462,0.000180098041217624,0.000884977593315855
234,6.98755714345285e-06,0.000147193192304382,0.000192355461398208,0.00032303177249106,0.000884695805777291
971,7.28593466468847e-06,9.13092542848181e-05,7.71866341831501e-05,0.000137300634489425,0.000900463759488913
822,7.40676910450991e-06,0.000128549609662134,0.000177524984332183,0.000174870368796716,0.000897078456663159
632,6.49155544405989e-06,0.000110500080581476,0.000149373021581266,0.000184025535285346,0.00086521568142486
532,6.55094734972254e-06,0.000236364410529348,0.000134377107129077,0.00018655717755607,0.000880036557180913
384,6.59857558132988e-06,8.10394227444388e-05,0.000201731856154523,0.000154224479218682,0.000853410106459696
365,6.85606184171943e-06,0.000160300235883082,0.000176447952294787,0.000156989134020954,0.000885326451869418
792,6.62043634685921e-06,0.000204827140016802,0.000163831111117132,0.000186581015778578,0.000882394037882371
305,6.90417229971226e-06,0.000506409792846271,0.000215346633462287,0.000208529533754532,0.000884034717250062
5,7.22411847292832e-06,0.000204318854944464,0.000125531880601226,0.000184561242264852,0.000866586449780287
593,6.9763223773634e-06,0.000163215338647841,9.63134570595981e-05,0.000174631880409905,0.000841625639472982
345,6.91202912628138e-06,0.000157881291369074,0.000223584077133446,0.000178396763979635,0.000842851848578354
314,6.45752146313965e-06,0.000165907936627407,0.000152132065138048,0.000185649994436041,0.000842252100765455
15,6.8683289753706e-06,0.000138390167579458,0.000171265650955829,0.000232979386531944,0.000869956041257761
622,6.7961470686795e-06,0.000124748386658799,0.000156332653360952,0.000163868031067549,0.000883870567978455
334,7.10781611002287e-06,0.000161921466037452,0.000170747337873384,0.000240779952309744,0.000857157278117903
553,7.27398625305016e-06,0.000205512091073781,0.000239160913476188,0.000138401271016069,0.000931102041829364
563,7.45033069356044e-06,0.000107816245913113,0.000136952801803006,0.000108676614018356,0.000867148241102098
96,6.6491972907656e-06,0.000155071171426931,0.000146777788873884,0.000174874820029888,0.000804538541325646
324,7.11140255008277e-06,0.000130109048515805,0.000242245135264885,0.000219926949268957,0.000863466710433764
782,6.01598871085162e-06,0.000124599658453602,0.000305261371200788,0.000183638740777942,0.000842692407898918
603,6.96718230993442e-06,0.000177933897078286,0.000139649570040322,0.000151644646128239,0.00087007743857302
