iter,x2,x3:B1,x3:B2,x3:B3,x4,v
391,0.17853914485521,0.121989341717101,0.04840539225698,0.0163285451603532,2.33550191614566,0.134699315274426
361,0.185668897822951,0.1066343414625,0.0685990016882844,-0.0198497370575295,2.19399529310532,0.0666860211289923
92,0.181637096596462,0.130994604089549,0.0687120871260851,0.00612278378092215,2.3347084760605,0.0877338988526805
163,0.182961902550925,0.111352465110757,0.0662154665191964,0.00421157326434437,2.26513248039419,0.0981105858767589
173,0.18077091208831,0.13252397568321,0.0584380340997982,-0.00457569856079217,2.29337724608488,0.0785877888923312
153,0.180924585377785,0.113825117195244,0.076939829134294,-0.00121726219237177,2.31962989057291,0.090585643112875
222,0.183405038625875,0.11545239643277,0.0661919428791635,-0.0173619132280582,2.25336947449648,0.114067215050502
133,0.180294475118537,0.100901446735543,0.0666039807520263,0.000821885348207896,2.38465197932542,0.119373778276078
123,0.182900474835616,0.118698570044196,0.0516628195087163,-0.0122296105377745,2.31171397891382,0.1503125170323
83,0.178954794238556,0.124268167521829,0.0708214770253456,0.00302512591355295,2.36016529421277,0.0827023863976921
202,0.181320422626254,0.127009641447364,0.0454265575413782,-0.0015774893144299,2.31485135136682,0.108255307841862
212,0.18338018041551,0.104305213132042,0.0730331692096875,0.00298204376731706,2.2939344239935,0.125752666981643
292,0.182093487255154,0.123710450210221,0.0660481723700939,-0.00287857976220775,2.31855022662182,0.0997926208395509
302,0.181581239182057,0.0981764313179422,0.0659770508020327,-0.003419416951512,2.36979758848076,0.154248448218847
322,0.184666004843279,0.107719559400233,0.0708326522712097,-0.0169505576007747,2.21974252913726,0.0981297199483371
431,0.181208047585753,0.107939853358094,0.0214409796565779,-0.00235505905686802,2.33177599662959,0.117735032160503
441,0.176766709517479,0.118888967545476,0.0629471144588142,-0.0105632483591356,2.34293497301141,0.0641646340092238
312,0.181186125146875,0.138200518045052,0.026111156453149,-0.0161147107321896,2.20671636454962,0.129697305549341
451,0.183624175877172,0.0965106060818043,0.0788153388812334,-0.00102222280431704,2.28935620134304,0.0706896836095055
193,0.181869602297666,0.118711055435508,0.0663163511323973,-0.00601620660343244,2.3013820268982,0.159741536439124
113,0.18448971525135,0.0865720451317369,0.06981330096854,-0.0074014792164568,2.24994878012559,0.104029834441075
103,0.181692387257215,0.0807135238313122,0.0612031372134319,0.0137399930343318,2.27858020028278,0.127956553987379
3,0.183096595187101,0.12630648681888,0.0431834736995154,0.00412264226560538,2.29470650537568,0.064963129187209
13,0.177407021016566,0.0952944202701114,0.0396557410840217,0.000766666829648604,2.31746847277144,0.101071268075264
23,0.182489245922943,0.11986031513437,0.0682516626462089,-0.00194924586782344,2.25556312899053,0.115305814184277
342,0.178811775987846,0.125601196437745,0.0458381923201264,-0.0278815725283478,2.35828571374664,0.0532630401353807
332,0.183001474505183,0.0960069423662978,0.0572302525990016,0.00174329692057779,2.26137314741537,0.109189429232094
63,0.181668594215208,0.128611854072198,0.0516934992877972,0.0113700485993772,2.29043671698257,0.10387095826518
232,0.179737297508242,0.120023652048224,0.0696391775414621,0.0179260756457699,2.33871891814517,0.0311487406089763
282,0.182512125683585,0.129792077575329,0.0559098654852564,-0.0111839495689394,2.34799794673079,0.0915624801113815
252,0.178778305036245,0.122767865009408,0.0518861938628426,0.00337835998759496,2.34565482878056,0.0635563006816505
262,0.178249363513152,0.119006979487773,0.0533847494152972,-0.0249939554565124,2.3131997817175,0.0870246847752095
272,0.182849986693614,0.113585406850935,0.0571828090244982,-0.0058380878595513,2.25302780805764,0.144261178333454
242,0.183809759030447,0.141337474273939,0.051816346278087,0.0031983750540531,2.26992268650398,0.10154738396881
184,0.180761003612599,0.110617689355992,0.0632804745293989,-0.00437169435570464,2.34708434991508,0.0925271570568909
74,0.186309125385941,0.101471707110223,0.0814948669987386,0.00481984918068289,2.29159668411908,0.0386230880462891
144,0.179302533203198,0.123148209442559,0.0608413844710151,-0.0145971050635938,2.32793726607957,0.08089233065978
372,0.181419120552783,0.134397476019775,0.0592846641863399,-0.0104536156627341,2.28851594140063,0.0863709377486982
422,0.179663062124676,0.140977218784043,0.054692742207014,-0.000754056230081496,2.2754369308882,0.0450524275926782
352,0.184427438880033,0.111186206434469,0.0594839122311378,0.00236980215613035,2.2973513418758,0.0972263707996593
402,0.180809293504862,0.129231674465588,0.0740238461929949,-0.00837060797676345,2.33666799325971,0.092345408983853
412,0.181293554590877,0.122388997859138,0.0530390208243441,0.00377823493582819,2.33082651145126,0.101170421313592
362,0.182340187766175,0.132555179744318,0.0560009659381375,0.00986479935946164,2.31336149595743,0.109924510676418
382,0.178429483866846,0.114949183174407,0.0610604035566816,0.000222406870178151,2.26454224820717,0.097443381004115
392,0.182632899955706,0.12110890191574,0.0240444543626185,-0.0113525093991229,2.25380438274558,0.102278039501729
54,0.184168666922401,0.134512702648757,0.0549920475672938,-0.0144107625796417,2.30387993350304,0.0528412086389054
511,0.182878747127353,0.120167310683941,0.0691978185557613,0.018707511265726,2.25761843437466,0.0461994453476676
44,0.183073274495847,0.140705611184853,0.050097861371166,0.00587183788365611,2.32704068504775,0.0746872628420944
34,0.179094531639396,0.126618384653601,0.0389005908469872,0.00735884415746762,2.28762307611095,0.0657333550583594
154,0.181153965261384,0.152616928314916,0.0189506014618015,-0.0159008254412202,2.26667037895939,0.0985989514177385
223,0.181056933032456,0.11659591413677,0.0603416420892713,0.00578440032400277,2.34423575334048,0.0362399513845058
531,0.179841720982899,0.122350197408602,0.0539824358693039,-0.025160400396434,2.32968288560611,0.0599837555610254
164,0.184588965424261,0.121815004899153,0.073532337580675,0.00340413601661397,2.19318165229749,0.0856245931171422
551,0.178877787193337,0.111270766872185,0.055372554750918,-0.0108662428794882,2.31951336762465,0.0924363608102782
174,0.18354910980603,0.102736175848184,0.067498807407648,0.00898808933226458,2.33140226315426,0.0661843668183594
134,0.182309034531596,0.122363222754329,0.0759496239075061,-0.00636560201003626,2.34116426183676,0.12535466928674
521,0.182513878410509,0.123015876628034,0.0735590555823872,0.00345989530609301,2.30609110779423,0.0983663791386946
541,0.182524001230611,0.106786583328573,0.0426113326539871,-0.0049960383671291,2.29956974250712,0.0959661862706093
124,0.18277721845165,0.104034672651186,0.0781113249272973,-0.00264966704609802,2.33148015090212,0.128526068287381
293,0.182415374024922,0.115964334882037,0.0607732950825468,-0.00744808897293214,2.33629788202744,0.0642236036451909
432,0.184933769263119,0.128283449979358,0.0637441137342583,0.0112880112932524,2.3951730335199,0.0454599578544832
323,0.177395519659046,0.111936910364314,0.0634949193989014,-0.0113210181167507,2.37253301329417,0.0629190560237295
631,0.184649004166057,0.105267558954982,0.0743876052200107,0.000279949600069453,2.28409669483676,0.0794969184270837
491,0.180247453629168,0.10050007747169,0.0429435035840975,0.00132084605079997,2.31565177771239,0.153072364097663
501,0.185088697696735,0.125240630458966,0.0353722255050161,0.00212945690950472,2.24571716318338,0.0800452288144724
471,0.183247924850362,0.123415983327008,0.0715163195950742,0.000467729955956218,2.30302749737112,0.0973341424044125
481,0.181031633422092,0.147987006732655,0.048779173450771,-0.00751997232460662,2.30625509432082,0.0697582615726358
313,0.181699440080757,0.106830919372255,0.066666982015249,-0.00225510670854779,2.27041578723613,0.0953119362571214
84,0.183204420886045,0.0832216054237014,0.0566842877628231,0.0131344176117177,2.26731000077127,0.136460847573986
203,0.18124435700782,0.11829108948754,0.0382819514234566,-0.0211019465053444,2.23309012775841,0.134127756301824
213,0.181815871262296,0.142687517342253,0.0577079001631783,0.00458741501079849,2.36148772766295,0.0787803025532388
442,0.184141735768038,0.0964529141345843,0.074241629521323,0.00352829683811218,2.31196827751072,0.126873425389836
452,0.181241569692533,0.117828085426615,0.0848798681275391,-0.00278483296941947,2.3161343517807,0.104205456195203
343,0.183258385951457,0.116091714549501,0.0655710242062906,-0.00927493135984306,2.34562553010348,0.094816451939347
641,0.184356593195875,0.127235979384297,0.0548529626426582,0.0081414888370608,2.31546299920272,0.0780073773090471
333,0.184179481725198,0.128059363976016,0.0512645771027107,2.60524949095963e-05,2.26814407620387,0.0889085108829775
651,0.182867730023123,0.09316866756752,0.0633004629000327,-0.00217985664764657,2.34043602741342,0.106377868848469
561,0.181910577069623,0.0715136845971004,0.0443741167898801,-0.0152494280281306,2.36314936264474,0.139257940025062
601,0.179148162309554,0.103435464440162,0.0571655593826788,0.0151198380182039,2.2355251052501,0.104106742227922
461,0.177770366137421,0.130741710915841,0.0739760520960924,-0.0112751998810628,2.33353753863269,0.157337796096133
571,0.183676311586981,0.104062446343524,0.0195341745032629,0.0156354420822708,2.31115584531066,0.0931536864460597
114,0.180937522516313,0.126879395615389,0.0613020365526251,-0.00373677265630757,2.24929285046857,0.117489327986749
591,0.178600242460396,0.116937505051663,0.0553459134019749,-0.00585353212923008,2.28628408790136,0.0581841124731114
581,0.181346114510694,0.119031530823849,0.0582467371341373,0.00498049593967811,2.26121774601998,0.137995943446029
611,0.178938511115632,0.12037850852197,0.0624238079840314,0.0161347991531176,2.29788206347526,0.0849752229579524
621,0.179748707196381,0.110622951081206,0.0401677040491853,0.00285999127909204,2.33820530098076,0.112831196897002
185,0.184140380963903,0.129053907171843,0.076609886683653,0.00911775111607861,2.33520215120819,0.0798067669937538
104,0.176866154592484,0.101190944299881,0.0561251296843504,-0.000514124626325221,2.35058109080883,0.105932251644731
93,0.178784384710155,0.127453196939342,0.0489640540863168,0.00490750152389424,2.33317982575649,0.158207970091671
751,0.179380529637416,0.0914484035089078,0.0449778496013715,-0.0135301344368541,2.29427599359952,0.146497310350616
194,0.185051019881093,0.12072339357595,0.0364819040216643,-0.0108392394929041,2.24906324735938,0.109286110223052
303,0.181237091196866,0.0993810479555253,0.0578416232535182,-0.00286905370540423,2.33203834045419,0.111791166579427
145,0.183148416271106,0.099798338921852,0.0580862743909923,0.00185695474032368,2.30081112613794,0.0914182392029803
671,0.182195576659674,0.120683375390881,0.0665995094947944,0.0075669942474501,2.27868397109915,0.0449320078159023
681,0.183137845957825,0.106601885375687,0.0480570320285489,0.00465597796081499,2.32391746836779,0.0870194846884443
661,0.180728433924083,0.115568370124787,0.0621948729305606,0.00729616146669549,2.30836580251893,0.068786519771882
691,0.185723234677534,0.122033978044581,0.0656744463171899,0.0152104602864437,2.27921257545997,0.123367725250341
701,0.184427846260528,0.123476078058035,0.0624123486777915,0.014734061999168,2.27074080731284,0.108548517444491
75,0.182677668099609,0.114787833270791,0.0708303901008275,0.00324961803312244,2.28881210520615,0.110927186354507
731,0.184526830807029,0.131452602267765,0.0687314232141047,0.0197409733267843,2.32382667515038,0.0712663181147604
233,0.179910191826524,0.0961542026469971,0.0504193278593822,0.01679722721794,2.34452890750121,0.0978295376519184
512,0.182298297768104,0.120685871394397,-0.0117251550212058,0.0131835371475617,2.30665669036195,0.117561648638187
283,0.179098295501689,0.11096707596157,0.0702045032819945,-0.0233966396688229,2.27116106014908,0.0615529987095478
4,0.176476815814121,0.0877582466713892,0.0581279870410232,-0.0135836362950443,2.36081865770912,0.0781293886906405
273,0.185484722342914,0.124460400883412,0.0788545556142422,0.0151893016978505,2.29669451367746,0.115625891927134
253,0.184737371419364,0.129776634910979,0.0497472827085383,-0.0288939168112653,2.35631550921361,0.0922183015241457
14,0.176417601169393,0.122947029647177,-0.00986633525583672,0.00159735029083279,2.33891324650604,0.041616486287648
243,0.183216340382093,0.0872348532326287,0.0793795503430923,0.015790014800558,2.24934991076994,0.0940580853096212
373,0.180863833934465,0.141338704917337,0.0341437952221276,-0.00373883644076119,2.24840116783197,0.0962295848764204
741,0.182405167516989,0.117724810319737,0.0772025312594112,0.000553052644427857,2.29005294301772,0.0939961793037556
263,0.178837698444047,0.121446982867224,0.0748216851087508,-0.00874425071669382,2.32985702875231,0.111357918920744
711,0.187239197038132,0.138494527298365,0.0536144197968789,0.000363123542652042,2.22802253854652,0.118643476925014
721,0.184156339359658,0.145149654489997,0.0557111538644413,-0.00011994491472649,2.32852730322081,0.0455011895496114
403,0.177652630654511,0.102072563380347,0.0405982363103033,0.00813768260494086,2.41419793173875,0.107226159468101
24,0.181036379417701,0.104232138405352,0.0548293215519073,-0.00812979986293351,2.3761840338936,0.109896803492128
413,0.17582647329235,0.125050187651389,0.0489634652834747,-0.00714014928481158,2.3548865471918,0.0835131592342011
423,0.179538744641507,0.136794484239354,0.0567591476987924,-0.019985512734702,2.29432739765247,0.110914776013906
393,0.179049561097781,0.125581829603597,0.061255972310605,-0.00251058471361344,2.32830162855996,0.107343205400995
363,0.183011326741925,0.125112042036657,0.0542387142050664,-0.00166288800573676,2.35606619538141,0.0924046695298513
353,0.184005493090904,0.127371958064463,0.0755233025972695,0.0102342456993047,2.30234877922837,0.060488580364847
383,0.183748304991959,0.121213328070652,0.0477340459300878,0.00709496739246319,2.27413886870039,0.0767390065846714
841,0.177500340321677,0.141214366244107,0.0546999034872298,0.0148393955697167,2.31487135939129,0.13048050691744
55,0.185745849467177,0.116562541307866,0.0734167242734008,0.00959914548095897,2.24111521667986,0.125033912865031
155,0.182685293569888,0.12268186466858,0.0634331236578359,-0.00186298419429091,2.31338190498406,0.113431827517455
224,0.181787216133621,0.119252838950335,0.0528761345673127,-0.0003982998843752,2.25016024030259,0.0974623632947868
851,0.179852772523568,0.0961937989551874,0.0655556223003288,0.00127856167646993,2.25376706306734,0.08680127703319
811,0.178998409324269,0.109991827533442,0.0548988166906994,0.000234210309156847,2.3399819528386,0.133635162825177
831,0.180780752504379,0.141685644771827,0.0614571590507818,0.0115669483393711,2.2731738317373,0.10525420702128
821,0.180918631170573,0.122494873910605,0.0513789146267475,-0.00496905853795237,2.30459592932444,0.0750714368461995
64,0.180670895360019,0.115190251522349,0.0582847036375938,-0.0094362149052288,2.22663585507907,0.0849396357878241
294,0.178304091519822,0.11281989550185,0.0406647866583903,-0.0256102157487439,2.32288128718965,0.0381720424238919
45,0.181562604311158,0.111609423628878,0.0496953103480195,0.00768858577230961,2.27665927214543,0.073957235468972
35,0.180238998475234,0.122805729058574,0.0582728852884674,0.000225003711088609,2.33215849916875,0.0805517913095482
771,0.17926103580501,0.122711547404248,0.0630445107608276,-0.011047914837927,2.31340934847608,0.0912143775956103
781,0.182241285008577,0.126373959708297,0.0537105379477814,-0.0045251201155058,2.339472463663,0.151253889265561
761,0.181004391031515,0.108590068859282,0.0486509709606652,-0.0311000106151215,2.29573324748319,0.11810898424175
165,0.181959882792595,0.106950655795121,0.0681636747388866,0.00459404070905615,2.33237669078122,0.115139742420417
175,0.1827315599605,0.110650219993309,0.067496117479151,0.00676072113829034,2.30320327973128,0.0576958637672135
791,0.180028573241832,0.12001919329945,0.0425411882619198,0.00993455268538379,2.35126446717184,0.0765492552772856
801,0.182139963304321,0.102124870392734,0.0578178424880212,-0.0038676876773413,2.27426836316932,0.103728791272952
135,0.180056824409954,0.126043431936125,0.0659240972593022,-0.00214109704718601,2.33268195427293,0.0656646715230205
632,0.174307842826424,0.123969636212175,0.0619298066307897,0.0022197492152751,2.29080455999306,0.119996436587196
324,0.180413988415009,0.123403304219924,0.0509046371381534,-0.00839573813082014,2.30571897769902,0.0875404329779941
125,0.182323689773033,0.121515069120719,0.059501855133631,0.0095462878626975,2.26470961655605,0.0337641772586795
314,0.182691317197781,0.118235263587212,0.0693013355342813,0.0049464832071785,2.31974125881684,0.0844286721669945
552,0.181568345199994,0.11111326751795,0.0619786924737024,-0.00425169983727294,2.30102533958105,0.120186729931099
433,0.180328405653668,0.11794579355231,0.0471622874694711,-0.00745982531393501,2.27683574471034,0.0855313528825372
532,0.180400977146584,0.102996117748015,0.0663464854486449,-0.00208092029110402,2.31646081108415,0.0723810891128265
522,0.182734697004006,0.131645371542788,0.0771621496873433,-0.00754465299471701,2.35328191930528,0.0717155133800949
911,0.187551460382438,0.0986866933713956,0.0822697967831573,0.00957958418205223,2.31026968171065,0.149723125979164
542,0.184687340195371,0.145037994010543,0.0815155181192637,-0.00362299526482887,2.30647963887756,0.0564557136746697
334,0.1827866713168,0.122141518174768,0.057024126853675,-0.00684543967642248,2.30917156636198,0.083836909167265
344,0.182893634602449,0.133325579359959,0.0612769435854781,0.0153457367028847,2.30182878729935,0.103944042665303
921,0.17738375144114,0.119460411694178,0.0386558431496989,-0.00702950529980362,2.29731288206195,0.100815451022481
861,0.188477035840685,0.116840987900267,0.0352766747603875,-0.000492978124895849,2.15949101652483,0.0931997270673679
871,0.183954089368855,0.117141799395123,0.0760985602672974,0.00161487198267526,2.28605096103664,0.0709595952788795
891,0.17791881290714,0.0951692473434133,0.0461158902458473,0.00615717581709162,2.31191158564647,0.0638986382243067
901,0.18330338280996,0.108451767060971,0.046418769297259,-0.00442603948175458,2.32608628314508,0.127430243426002
881,0.183061016397778,0.135136662619224,0.0594048060010595,0.000271471973269065,2.29264475182791,0.0984014433766953
752,0.186732568177982,0.112114916255473,0.0796780307507639,0.00690633227148988,2.20026862588835,0.107002260313553
443,0.181626849026339,0.110471402736274,0.077009190258605,-0.010289910144722,2.26358408972655,0.108575603070522
453,0.179760642964858,0.118481480594627,0.0736352583815621,-0.0175066515957711,2.33706963498251,0.148675685188582
642,0.183399228752364,0.116357560837801,0.0579820713568186,-0.00293071552631718,2.32862420109795,0.0902543861071624
85,0.180202947453204,0.12551195412212,0.039916617558114,0.0190961410285361,2.23928432903056,0.106818045545561
186,0.181273379810221,0.124515881796021,0.0264136248239672,0.0106878052388525,2.33499061646071,0.109680908337205
204,0.179477270654513,0.127945835494902,0.0672534754572424,0.00426842963456205,2.28712908167536,0.113329391142737
682,0.184025011776688,0.135772549362208,0.017434274804957,-0.00902268003863648,2.2812232301692,0.0715088630482337
672,0.180286407816314,0.125796790165536,0.0628279742037415,-0.0162628826965034,2.31566940326564,0.0496839163967909
662,0.179886575898322,0.116299313134575,0.0434200481026829,0.00335114665551112,2.43758366114598,0.0983100301308307
146,0.185116153962164,0.131275148858611,0.0746585930078172,-0.00405556113973965,2.2287604709102,0.0698957089609085
702,0.184177311200952,0.11671379954054,0.0817712415225397,0.0024946440401056,2.29592757393286,0.0851391579633634
692,0.184374336195599,0.0985599834852344,0.0395772536589759,0.0208855954198284,2.25972946420166,0.0307230646631859
652,0.181454863212372,0.125985743934123,0.063932210984377,-0.0110045602328088,2.34437239322298,0.0608880603872294
562,0.181697219980252,0.118514665896832,0.0554081438606649,-0.00844861870998528,2.24539830538175,0.0958730082268852
214,0.183711862377513,0.126452406308327,0.0554767314893754,0.0185402017995738,2.32302891620576,0.127654938575377
951,0.184447473269405,0.125459013331341,0.0831006997286352,0.00465976522073575,2.25532190315503,0.110416419242876
502,0.182454744473373,0.130549577656341,0.0677589018853898,-0.00441662078954578,2.32263415214245,0.10013283285789
472,0.183200748042098,0.109692780607447,0.0536713965124772,-0.0164429935269113,2.27838609153669,0.066554528009169
602,0.182725768943186,0.113281052307143,0.0586327925764304,0.0033340093297392,2.33002198976402,0.126337835111057
492,0.181958416978614,0.136467419335721,0.0755706344951542,0.0159744632824705,2.2544800012071,0.0766453721636842
482,0.187165515134219,0.10732908625962,0.0708224415487439,0.0168131042336507,2.22008856824696,0.0976017602616918
115,0.178366853586323,0.124707732976325,0.06455401354355,0.00978883761396393,2.31808780968508,0.113758828513846
572,0.183294369142389,0.107873340465625,0.0321289712699382,0.000877895231822165,2.25224594682765,0.0570258690712746
513,0.179452260529783,0.107922862186239,0.0547538032777085,0.00615172998313453,2.32721351878357,0.132172664301436
592,0.185215877401332,0.109197511694827,0.0500105282597592,0.00464989970054108,2.24729361477799,0.115077474748617
732,0.182251985608709,0.105995533461683,0.072442698709186,0.00164627132621289,2.22357593769129,0.0972828919460243
931,0.181951037598243,0.126419916671972,0.0718308366685857,-0.00107956864431598,2.29267633673302,0.174078944138647
961,0.177757619022993,0.133535452439107,0.0455748710484428,0.00121064284794483,2.3473824484707,0.105203688833686
941,0.180889866492559,0.106941690080294,0.0517649375130309,0.0139976423090829,2.2829111006214,0.024193568878962
622,0.180328738715073,0.12840641541094,0.0649317072952253,0.000472015816750019,2.3233334540063,0.101113707728197
582,0.178757867657168,0.123028435457152,0.0600267559928024,-0.000147780307950725,2.28679783141387,0.0781068675215055
105,0.184124520046291,0.142516472918773,0.0922650971944908,-0.00120984518831516,2.30233995912213,0.164994618208145
612,0.182086790463504,0.122928005356015,0.0594796980138675,-0.00283388668982396,2.26184963311793,0.0801827517741893
76,0.178540610990611,0.127362434022638,0.0640933990433512,-0.017932270580448,2.30391747113508,0.0904842539319538
842,0.181371370575529,0.128987580568417,0.0651697874408657,0.0107009171408948,2.33003637956041,0.0994380084263104
852,0.181936883759214,0.132846817162653,0.0400633857614002,-0.0183187641514487,2.31214805810595,0.0858609280191109
374,0.181015082985069,0.139180769275904,0.0487541793402394,0.00141715557757724,2.34899084292945,0.103002684846253
