iter,x11,x10,x2,x3:B1,x3:B2,x3:B3,v
991,-0.663907802691336,0.53586516201101,0.0747825878480101,0.0417864604393663,0.0309847673674759,-0.000171477442662006,0.232278576672709
971,-0.274088764964524,1.16905110506184,0.0712624640702545,0.0450614885863253,0.0187707555198177,-0.00802227366764854,0.227883676690669
961,-0.478822548519634,1.08668977382475,0.0766162889159794,0.0396119529053661,0.018468097058317,-0.00841168619718998,0.285174196869516
981,-0.552117171072716,0.838653221665964,0.0762861926808549,0.0512013253698442,0.039507094458462,-2.73596532045876e-05,0.230047951576348
351,-0.576985124043964,0.681571459800308,0.0728094565734347,0.0458892249090743,0.0240738542039933,-0.00289288140757236,0.222943028845911
371,-0.587029048118396,0.458603333154227,0.0771552676476329,0.0460525478517727,0.0406675842375815,0.00649245514740381,0.148589719209217
441,-0.523265224690586,0.303661020533269,0.0747247009757734,0.0560735897904438,0.0432312491209563,0.0105440964392618,0.262074159930094
381,-0.543516314542988,0.607205217997203,0.0747994361846863,0.0525271787587685,0.0315929400554645,0.00100145221846701,0.323543235629487
431,-0.589812601056715,0.555088018147412,0.0731035056535377,0.0456809153756938,0.032769803769919,0.00652622050952469,0.208503126150422
361,-0.44485626936795,0.834704319836729,0.0745128911697609,0.0480057859258501,0.0397185065680382,-0.00265149693690937,0.207800968696061
391,-0.744321703595272,1.13263370110852,0.0754646718275596,0.0352843948412867,0.00813869983538748,-0.0288924377499412,0.210894231130358
401,-0.561617606685674,0.751018928759495,0.0770029306239907,0.0442047181235872,0.0174940770146308,0.00614173506140838,0.230361533491175
421,-0.381811967794714,0.89959800314782,0.0711818763588141,0.0439674250890833,0.0162739866240564,-0.00124699040966465,0.23390453334296
851,-0.76199434599009,0.667792711399328,0.0773938468823602,0.0464744639906924,0.0177017777616943,-0.0137586751098691,0.119885590987891
941,-0.625048860215431,0.735879894575203,0.0782461278773044,0.0427469115217575,0.0381623955412142,-0.00253313029411232,0.250075752450693
411,-0.559741653600399,1.45841217018903,0.0728545342906758,0.0245761481989805,-2.97045099181645e-05,-0.0217999912201236,0.161848572456456
271,-0.671034852566985,1.46267212779391,0.0757303775384482,0.0251772896723197,0.00824595797810994,-0.0279701347684519,0.303484026067834
911,-0.613892249694908,0.942592210553992,0.0767703123255573,0.0418871549511209,0.0228275414225101,-0.00453819826134443,0.227528617900444
921,-0.675278580015216,0.639153169813196,0.0771990688262343,0.0464191123628752,0.0127646550383411,0.000498131166594626,0.278672479528372
871,-0.556305827734215,1.11108144174812,0.073334637602348,0.029171909199589,0.0169623341441118,-0.00386374959414173,0.1543005490546
951,-0.721022151575003,0.986745082616846,0.0802713155217205,0.0332334770653348,0.0216589548595452,-0.0108233103870957,0.334300807247656
861,-0.499768630806424,1.17674494271174,0.0709256469059824,0.0375191570329757,-0.00402108138243255,-0.0225384354280137,0.173272376552147
891,-0.453227528200575,0.857857819501712,0.0749771844180663,0.0512562105268528,0.0335409695787096,-0.00343081533422065,0.220545214619143
841,-0.727592173263312,0.750389265756264,0.0726213762387957,0.0412598262027411,0.0112050171642773,-0.00782592324525401,0.202236586051696
701,-0.677715817811657,0.52402364895738,0.0772684867923471,0.0539784980488849,0.0168087457311876,0.00675180642392837,0.207894030255583
931,-0.617801942547786,0.844511369698214,0.074865295763801,0.0334679313079486,0.0137332608221963,-0.0088512009267191,0.178651928464584
91,-0.39613293158846,0.801087818743197,0.0728726285206551,0.0465903916576634,0.0280042941165151,0.00389716660363421,0.167593573708328
741,-0.724389669634318,0.773853190100077,0.0772202763289767,0.0477960360798096,0.0254255375587351,0.00744006938648423,0.241238803865258
661,-0.649869954832337,0.846590577506044,0.0767257870567512,0.0425152245493492,0.0310133838365768,0.000204260904633737,0.204557198770709
881,-0.729183716551087,1.0173119787229,0.0792941309084376,0.0412411227271072,0.015824650564587,-0.00337204231328001,0.246562467712727
721,-0.480830946270583,0.927006488715046,0.0706826908510647,0.0397994370250395,0.0184617412256401,-0.00949972158829034,0.28722804524025
901,-0.669920160150863,0.342157492486388,0.075202697291782,0.0478852365369846,0.0271631054779384,0.0107330704899923,0.292527357011515
261,-0.473918765580589,0.623936667005181,0.0726116349631778,0.0485797223733311,0.0367544988286148,-0.00285639339327425,0.245844631935702
711,-0.492064660134496,0.869695231799088,0.0705237338739095,0.0421033459084194,0.0193959649093259,-0.00623292361495807,0.17541309000342
561,-0.678395022051153,0.71560689485598,0.0787695419869156,0.0392554353212212,0.0212479537217677,0.00170886767563748,0.219838640560198
681,-0.50132931265354,0.929969813493746,0.0749057963959645,0.0469477066573062,0.0288630971209093,-0.00421818285297719,0.316869179622544
541,-0.453844567746869,1.31394997669546,0.0755346441679168,0.0265400019461817,0.0221726585551444,-0.013531884762576,0.237979470803208
291,-0.652758455604745,0.577721326621786,0.0735099325385191,0.0489420346281681,0.0329101265102125,-0.000666773045718536,0.190586510750689
731,-0.512005486753107,0.842581935163674,0.0763801252053618,0.0446159978825415,0.0135990860175543,-0.00113637365656987,0.295474167199806
751,-0.620983148680344,0.837172312535794,0.0772892660122424,0.036666165030048,0.0281509180073122,-0.00232832831520817,0.232304913720185
231,-0.611206397521924,1.00490122281162,0.0776944164700697,0.0364152572711723,0.0253386342803456,-0.00685857009934388,0.151325713537213
531,-0.734509498291487,0.322967385798831,0.0770673744465309,0.0513420971770814,0.0299016982067796,0.0161966833205744,0.232283896279987
241,-0.71043589633327,0.555179258941806,0.0760470088566052,0.0505475926625752,0.0249558905881107,0.00953402535360481,0.196107636456825
221,-0.642101155167038,1.03171451558187,0.0762864779323725,0.0358966096901931,0.019813594639777,-0.0177303481154146,0.241723862747698
301,-0.511569548714906,0.750064957096458,0.0763908794745363,0.0513036673920671,0.0378626594302213,-0.00134236757675803,0.161359243941933
671,-0.587689274712357,1.23380945310075,0.0772608483378115,0.036275293466909,0.0164620535326707,-0.015948662985422,0.0899584503137206
311,-0.610842722867461,0.740580028380926,0.0762288898811984,0.0407370284402694,0.0262742226263358,0.0030031944245764,0.107693691475202
281,-0.932105657791144,0.319477283537063,0.0801469986738032,0.0595053095516283,0.0284973513028557,0.00238654039782382,0.226618569888503
251,-0.771094558720806,0.654857585847959,0.0766124715189283,0.0412023557421414,0.0136320268261999,-0.00640867443468865,0.246376585807179
211,-0.506641804989821,0.898502696225165,0.0749769973191232,0.0442815316888468,0.0278396938595705,0.00103404017990558,0.235070485669825
