iter,x11,x10,x2,x3:B1,x3:B2,x3:B3,x4,v
151,0.0222184379997918,0.274718626345916,8.69789336195124e-06,0.000429590785673197,0.00110758747935211,0.000559867488576442,0.00169651604598071,0.00082572592049383
131,0.0205273597179701,0.277852431604747,8.73584978563611e-06,0.000478460849648729,0.000725154770439626,0.000461887248707605,0.00168545399768339,0.000810000929053417
121,0.0209275090502508,0.273502959257706,8.41015147734341e-06,0.000488027689271705,0.000958577717989499,0.000652247464871762,0.00160453277115094,0.000820852103523803
101,0.0199101111692973,0.312353269789836,8.56803077629093e-06,0.00053792390628184,0.00137793064301176,0.000647250893135984,0.00160859963504821,0.000815620202555187
111,0.0197623817812981,0.230488962460766,8.30403324613054e-06,0.000409927151002108,0.000810155655234663,0.000514114122993172,0.00163292346902287,0.000813355465915931
171,0.021814051059049,0.353006763050776,8.2125673722511e-06,0.000697318612995609,0.0012063681396519,0.000767971566428067,0.00160298271259316,0.000830288688353275
181,0.0225219200236995,0.307637732691479,8.65736030360697e-06,0.000510001537838405,0.00083070465668212,0.00070158327219335,0.00172154810392082,0.000830248552115666
201,0.0228819290286654,0.19350639313386,8.23398601078517e-06,0.00037677213490104,0.000778415399873443,0.000509475944857103,0.00154923153505564,0.000824305652764144
221,0.0224453370035072,0.222634569185863,8.25717621355576e-06,0.000428096038519092,0.000728422371005595,0.000532716982934955,0.00166126596323605,0.00080977169979211
231,0.0233136047150007,0.243069440508962,8.20356489629149e-06,0.000451189392098806,0.000763910116182924,0.000497365878084791,0.00162418645364323,0.00081175522552863
211,0.0192448605677694,0.296842063018552,8.26446987938547e-06,0.000541197143940794,0.00128725880445932,0.000794406880217546,0.00158694287181389,0.000801540215288129
291,0.0232590478357154,0.414879135980108,8.38654781469775e-06,0.000731848248315339,0.00119408393983018,0.0010435011000379,0.00164849425051566,0.000809780086730338
261,0.024006173961515,0.291011014088566,8.62813394780511e-06,0.000510685441626977,0.000857603840994096,0.000822459773317086,0.00163388656517158,0.000818088459577067
271,0.0205318686931163,0.267292372653322,8.53179659822669e-06,0.00051976408437372,0.001075386263069,0.000552019989668467,0.00169358245232641,0.000815334146392257
241,0.019485170615897,0.328776074041156,8.15829007581953e-06,0.00059114915050094,0.00108905787198829,0.000693109305390792,0.00157726384961096,0.000799082045634495
251,0.0207711520325896,0.210595350665395,8.5357928830758e-06,0.000375871509186621,0.0005151996779036,0.000534810478768923,0.00171780526829683,0.000816253000708096
82,0.021956823915217,0.207683199049,8.53511111543482e-06,0.000373960718815307,0.000571998667698977,0.000431070445620503,0.00170065842356261,0.000830094320080273
22,0.0218693778511839,0.312544543751123,8.56412806021641e-06,0.000495412945558745,0.000736718103512397,0.00059384034156904,0.00174731440252149,0.000809691940871288
32,0.0200067868097443,0.29235864543401,8.2712280159535e-06,0.000491230612080361,0.000617948454484511,0.000539276800507784,0.00162507177527058,0.000826681624429808
72,0.0194963345336551,0.287004155306252,8.84051697521919e-06,0.000550834287636597,0.000691114046062922,0.000581951031942387,0.00171220650769085,0.000822233807126508
52,0.0228994661045037,0.370021509133094,8.49425255118171e-06,0.00064495390027997,0.00118159009158183,0.000774657608751147,0.00171684835422781,0.000817513170745317
92,0.0257275820905119,0.282577105010901,8.08780432868071e-06,0.000452038696485559,0.000816592433640997,0.000637832299535829,0.00163617849797124,0.000815025816512664
62,0.0262518592041004,0.309417116467582,8.7931922779534e-06,0.000514548230268346,0.000784810635335134,0.000666633805158644,0.00165587823474634,0.000817380659891865
42,0.0219680628084064,0.350169073939658,8.27727729766765e-06,0.000641312288808042,0.00107129240908694,0.000760567191705977,0.00163368974397755,0.000810517392400833
12,0.0234370873413742,0.235633008699105,8.46922765986395e-06,0.000418447196755878,0.000638150186404931,0.000609089930779869,0.00173237411187753,0.000816946889231726
281,0.0198164825979309,0.180017560286028,8.68030670139462e-06,0.000307403441361607,0.000510252014827121,0.000460271304203414,0.00165170132790849,0.000827500063755378
192,0.0182736564903291,0.335280183900576,8.32210059708281e-06,0.000575087513127724,0.000724402099097553,0.000733016258214189,0.00162419537834878,0.000807257017165081
381,0.0198176633708022,0.300991859537773,8.71268977428354e-06,0.000557956427240471,0.000785574442337406,0.000651033819013022,0.00174368660212771,0.00082574827610676
311,0.020279991565191,0.239190827389216,8.61554075842248e-06,0.000445885905134954,0.00076195215266257,0.000517004200811187,0.0016216707481171,0.000806732710249829
341,0.0219904650234431,0.249302914513022,8.04003634194537e-06,0.000407427823307944,0.000576272721336843,0.000525277839992678,0.00159132524304065,0.000808395372142575
391,0.0204174535253115,0.297778973658374,7.96898981829929e-06,0.00056976983319586,0.000769511668233829,0.000700422178415826,0.00156281342522813,0.00080059517922002
371,0.0241530117764192,0.181333110935666,8.61444310789336e-06,0.000340041556784898,0.00112134220989462,0.00033450088749801,0.00161519173559115,0.000835577935656321
351,0.0194747367249229,0.193137822579579,8.29902481083681e-06,0.0003430187653936,0.000935578756745517,0.000391951825032552,0.00169088799804956,0.000803416324822386
301,0.0199885142075353,0.226730217028209,8.15046412782776e-06,0.000437588592504245,0.000626623726949895,0.000534013128615722,0.00157739680713357,0.000818810737849468
361,0.0254549500295758,0.339704640236358,8.28190423740139e-06,0.00053444739957605,0.000842860514240381,0.000654763511768286,0.00163862619594608,0.000828971514032683
331,0.0191258537859911,0.244332193015052,8.75989372730346e-06,0.000413055511891657,0.000555636928377214,0.000467241337132651,0.00168731827595906,0.000817837497324061
321,0.0198647291505144,0.25247615329505,8.70838497183114e-06,0.000460982837453714,0.000655987752886225,0.000588184673674884,0.00164440949205195,0.000822972566148421
2,0.0193971647204051,0.273178673768691,8.72072276361526e-06,0.000518849370698986,0.000755091617169888,0.000817757963120469,0.00167484045038127,0.000830605733689613
122,0.0265822963438374,0.3483710266678,8.49160105816988e-06,0.000537140458921293,0.000868516064710643,0.00070075082934604,0.00162947670748687,0.000820116000925343
102,0.0239844090169837,0.256064513444484,9.17850096656246e-06,0.000409562805027409,0.000615521038102155,0.00050242283524493,0.0016987981312118,0.00083026571963964
112,0.0182029734192093,0.178214186194917,8.46007751616722e-06,0.0003165750835825,0.000526685602477838,0.000430257491020527,0.00166221595782353,0.000833607501193868
172,0.0211978944709427,0.245355216563535,8.38392490920018e-06,0.000430278674934454,0.000742060325210632,0.000640183091890735,0.00165116238499477,0.000819928642092985
142,0.0227717687874735,0.257290154381441,8.22857954466659e-06,0.000460530095196425,0.000652571443004314,0.000571676452804897,0.00165004058509784,0.000827443591545299
182,0.0214292320717681,0.423854896402101,8.04642947719957e-06,0.000637684879752035,0.00103554132990627,0.000921593398945907,0.00163199926230128,0.000816240486714073
152,0.0212529557275871,0.204273262315024,8.57434306204287e-06,0.000340924333827322,0.000423173215406713,0.0004569624467471,0.00160655043016247,0.00081634412166303
132,0.0185886512396591,0.179672377303046,8.29149614024175e-06,0.00036094479638879,0.000767842058091157,0.000594128536411647,0.00155696872411557,0.000813846634713236
162,0.020278119294344,0.232334582099773,8.5497825079651e-06,0.000438096284194362,0.000850457515469694,0.000496780489822089,0.00167579188220109,0.000831966206083364
401,0.0224420830480342,0.271365371768543,8.79640129756307e-06,0.000451330638568178,0.000811308073478612,0.000646809424731321,0.00161095245151657,0.000816842507861555
202,0.0252352155744526,0.257252453419151,7.99401170057535e-06,0.000410092822531489,0.000597506357728602,0.000509281973527692,0.00155641588033458,0.000808938636071332
222,0.024901442885637,0.254672808314259,8.471576291428e-06,0.00049206841428723,0.000613337513854259,0.000632907509207098,0.00166657332318454,0.00082236296953826
232,0.0231570128365438,0.501575195973999,8.43926380588367e-06,0.000886529812746907,0.00137043982477644,0.00113907020466476,0.00163248497989459,0.000807978638617433
212,0.0211961072412783,0.295613385019655,8.43468474873197e-06,0.000479171122789408,0.000746456480287551,0.00068368427229637,0.00165117410412312,0.000822888950928766
471,0.0222194632131592,0.195451186417561,8.46339099488968e-06,0.000351299102865255,0.000664337713742085,0.000488951730623311,0.00174078746922511,0.000826786401125379
451,0.0236759242031555,0.304141589703775,8.58292843244586e-06,0.000485419020869153,0.00082712548116008,0.000661728113657204,0.00162057510847573,0.000822458745514277
431,0.0215717811067311,0.280036711392407,8.56940111539702e-06,0.00048776715170449,0.000602362502603369,0.000558387209487542,0.00168662167803383,0.000833046978234521
411,0.0236939539700475,0.22819046117403,8.21488577440593e-06,0.000402782689950869,0.000884252865313808,0.000500695200235875,0.00156307934617013,0.000800862778067571
421,0.0211475654375763,0.480390834358278,8.40356860556733e-06,0.000719616281652088,0.00117023238010987,0.000934560221487788,0.00163950642796741,0.000816532912456157
461,0.0187139001410294,0.186459547122955,8.55329300564098e-06,0.000349531155701787,0.000686989084255776,0.00038498883676689,0.00158888406899529,0.000807309266278272
481,0.0217931518957537,0.285486512754111,7.99724729361938e-06,0.000545170654983108,0.000627309112158081,0.000563250566307758,0.00158809956893153,0.0008060482788453
441,0.0233445518061721,0.316654779602583,8.58434407397963e-06,0.000549318604557391,0.000838168105393989,0.000629227646465117,0.00167633160468051,0.000818728286537628
292,0.0231748724721311,0.330503828226243,8.91337919892149e-06,0.000561552724268406,0.000846065764861825,0.000639917320692264,0.00159346992652752,0.000826266128423648
491,0.020979418067317,0.234034966279019,8.51581449512686e-06,0.000393516666254886,0.00103774097320566,0.000505577059182177,0.00164137892811712,0.000821661483842207
262,0.022066261940477,0.312336348122354,8.54441862283174e-06,0.000493103695918268,0.00082092297054745,0.000647000495124601,0.00168045739827694,0.000826896178563651
581,0.0252185804152408,0.200379513110829,8.79320401695213e-06,0.000359012817128016,0.000759345294358413,0.000544330798722588,0.00172447980609744,0.000824773174775633
591,0.0235238194250066,0.221403781168817,8.11311984631251e-06,0.000430109095424285,0.00091215184665384,0.000632616327083163,0.00163520989903933,0.000806073756824796
242,0.0227320038601412,0.29984617256775,8.38039547746059e-06,0.000477400701089901,0.000703321853151114,0.000630095914334111,0.00162793979760537,0.000811556663757712
272,0.0185255005089926,0.224092245689237,8.35382305820251e-06,0.000465635661136648,0.000616005388197665,0.000425272470853844,0.00155923490532972,0.000800648710397714
252,0.0206291621546509,0.192222839753124,8.39720534747556e-06,0.000356358322137572,0.00085062432217221,0.000568828792013468,0.00166488829029691,0.000811473345107919
83,0.0229885150030047,0.271428682891967,8.68861697439281e-06,0.000577740362860177,0.00071384467952325,0.000572942683765743,0.00168325291517282,0.000823245928125371
193,0.0209519530047373,0.273351014178418,8.54337776934129e-06,0.000473841470543876,0.00078219315435015,0.00062869235703058,0.00163188802898733,0.00081960756313441
93,0.0221488182677279,0.283917278915968,8.09143457236425e-06,0.000488865643324039,0.000947115008565184,0.000859122804810163,0.00157479860689665,0.000810117783088894
53,0.0222637691386649,0.458370946367165,8.86277202160087e-06,0.000744754250531287,0.00185449344176634,0.0010702861025647,0.00166385134898217,0.000835196946347759
23,0.0229623316606305,0.253618431939905,8.19515900038218e-06,0.000499553514368283,0.000685885155924655,0.000677493551261126,0.00156879339020824,0.000794420831023564
73,0.0197099746716748,0.35922810943412,8.60060078474314e-06,0.00061778414494076,0.00076443080183933,0.000843930888168152,0.00166026066899441,0.000823452654303747
551,0.0206992818152179,0.227226597694972,8.56956073208693e-06,0.00043299709563635,0.00159437043258085,0.000487419604996905,0.00160660468587095,0.000821189576138637
13,0.022630460808123,0.245426713199191,8.15772215675875e-06,0.000461409820136113,0.00136074874530843,0.000581801960477482,0.00156176471119275,0.00081117191055814
531,0.0220830638729367,0.346268482591844,8.14547395503025e-06,0.000540512561448186,0.000755249855396738,0.00067921759346654,0.00165223563226276,0.000824926811843687
33,0.021649912231332,0.318620296710831,8.12870408624358e-06,0.000544086966735209,0.000854452244039029,0.000696152402967325,0.00158883333318284,0.000809831249769075
561,0.0204124774934618,0.416505225356073,8.34859138958435e-06,0.000687197619204423,0.00102476084945445,0.000860985701740667,0.00161683039888814,0.000812821540293929
541,0.0252413014135306,0.212600959649807,8.43602363448872e-06,0.000530383326970421,0.000730950898189176,0.000488755487940548,0.00169423815630529,0.000822227836147697
43,0.0224825892964847,0.251832565568154,8.67974331479454e-06,0.000381879685814843,0.000565333893323674,0.00057865480238097,0.00162978994278893,0.000815955135686364
63,0.0227004865448809,0.226210315361881,8.36392084674791e-06,0.000448538109228855,0.00100179187239726,0.000575669249328996,0.00162243878829938,0.000804870590525886
571,0.0233331433856377,0.348567205368791,8.42942250241201e-06,0.000561941427976283,0.000831112741201805,0.000738397250058659,0.0016613114064797,0.00081617845562074
382,0.0242009389383041,0.376141061100643,8.23623750751441e-06,0.00058408305396948,0.000727680963232999,0.00077284532156189,0.00160141002725652,0.000813756296656031
372,0.0190378716420333,0.262072132926117,8.39884231772199e-06,0.000482732477172824,0.000651477770262087,0.00065627577712701,0.00167044718420423,0.00082896758388163
392,0.0194491298717367,0.260910532523643,8.42890556218271e-06,0.000429924659195368,0.000760972750434987,0.000651425408617907,0.00157980748015227,0.000813274277429165
312,0.0210893473173917,0.24229620352252,8.33481887080898e-06,0.000419872380432994,0.000692427234585665,0.000518250622834072,0.00162958674481239,0.000805241742057579
342,0.024435749563756,0.326465474504908,8.74515572571412e-06,0.000578277550542831,0.000896609935625073,0.000758688281864996,0.00166347272568758,0.00082648987735408
352,0.0249944711606548,0.257271252426338,8.8539107643803e-06,0.0004994986777293,0.000872604809616943,0.000612749375742162,0.00162878993143675,0.000826743644933521
302,0.0221502258767036,0.212010486479497,8.37512725751531e-06,0.000460698600162015,0.000682339032259037,0.000462217614320098,0.00164340283389916,0.000821097039582193
362,0.0226632618493988,0.390777985040566,8.65350204323598e-06,0.000676255531163487,0.000907367060005331,0.000785996545500171,0.00175233400679958,0.000819275413091479
282,0.018618630224641,0.249663422473319,8.34255334276884e-06,0.000490580027973029,0.000802392973986286,0.000528179091186887,0.00162635371267711,0.000825212580948597
322,0.0238806470926448,0.278125830405009,8.6567201612256e-06,0.000477316524005247,0.000683510122540444,0.000611737898291969,0.00170931095778456,0.000819085066017455
332,0.022950830753311,0.223909582288357,8.61219727476451e-06,0.000346940940784729,0.000769656212157616,0.000436576244366663,0.00165438510801527,0.000822749987311114
3,0.0216319586584906,0.37772941794655,8.08274461256423e-06,0.000606621160936529,0.000970160167869974,0.000780421971297559,0.00161513504899266,0.000786607642791341
173,0.0213650182296317,0.152842210696091,8.16323001242696e-06,0.00032153438973683,0.00130707882211026,0.000450630649223241,0.0015629431933908,0.000813200813915363
402,0.0259802300729025,0.296271183852816,8.50607677585435e-06,0.000504877641117795,0.00114407972168216,0.000626152282411027,0.00163785753287682,0.000837477013254635
183,0.0224991397158862,0.336962371447933,7.89039353149184e-06,0.000624185104122712,0.00141195676806628,0.000727920651282885,0.00155739518442422,0.000805141803019852
233,0.021621920184994,0.244544766498881,8.61152353400331e-06,0.000439146283728343,0.000808129522741037,0.000640001597483678,0.00163917733322248,0.000811183026680269
203,0.020458823736001,0.209595841849607,8.54814294162578e-06,0.00044758960722307,0.000738142343311105,0.000575127907167668,0.00165141635783648,0.00080693421910843
223,0.019528572932424,0.170447753107851,8.28661650575065e-06,0.000324820256690982,0.000518576699189326,0.000367396077870143,0.00169419408062095,0.000826154391216602
123,0.0223632896544613,0.317993047381776,8.24248748746205e-06,0.000554355133213561,0.00112167866340685,0.000713277086535234,0.00167465492034189,0.000826528554070791
143,0.022319091390857,0.31479207314336,8.15313791741908e-06,0.000625544709768244,0.000931021843452905,0.00075853755447677,0.001610524124344,0.000811385757774799
213,0.0217502089301456,0.244251173155334,8.56858512940339e-06,0.000455973910988732,0.000695413720575075,0.000535964842275017,0.00166703067318589,0.000819925634475023
103,0.0236511977439945,0.446968311183894,8.26569012932772e-06,0.000878791144261696,0.001148420675502,0.000990035187045672,0.00160212028182111,0.000813420333299409
113,0.0269904001575903,0.451568976602181,8.46581640846701e-06,0.000728166360900459,0.00105676884489684,0.00100460060872562,0.00161073014216145,0.000832408720655626
133,0.0198558271354913,0.222819221295017,8.4993580308356e-06,0.000381224428748905,0.000663097193131456,0.000573344325645377,0.0016822489830903,0.000813882124988332
521,0.0226438800097915,0.299725270498756,8.08238023573659e-06,0.000534406163915816,0.000881187470182976,0.000670137236224858,0.00165882804523194,0.000812974059382237
153,0.0232031589030496,0.361383531077791,8.53972519538925e-06,0.000735929034790189,0.000972446328186509,0.000770507390700618,0.00172214287505725,0.000828775519278858
501,0.0269533435700833,0.31511053204855,8.84444795175944e-06,0.000538349401412905,0.000743975938628466,0.000772897612663111,0.00166982163663407,0.000833032715088818
511,0.0242872455338031,0.270725123438202,8.48340940858735e-06,0.000472850893482537,0.000957614808831035,0.000708160937531571,0.00169211997663765,0.00082639464331429
163,0.0237247291877805,0.308598484408001,8.26497272118023e-06,0.000511095755959685,0.000871033172212051,0.000683875523277642,0.0016480116235392,0.000816850284013313
641,0.0219676949711235,0.204566986602461,8.67728311891334e-06,0.000363953200451538,0.00057156727752835,0.000444900414264347,0.00174921756564159,0.000834766433042772
661,0.0201282426267508,0.269263430751372,8.48732052293776e-06,0.000489584253934169,0.000911504512760587,0.000537224653673107,0.00160710287425391,0.000815767438008033
651,0.0235344047161657,0.272303416488149,8.62704710298834e-06,0.000603749749278237,0.000729283077643617,0.000606808864001049,0.00164380877759761,0.000806403255743833
691,0.0236371446412406,0.284299425911616,8.65071830007949e-06,0.0004613190378945,0.000753382659086831,0.00057468085662913,0.00167225131276895,0.00081711777693845
671,0.0249502613586547,0.356826052188573,8.44362451041945e-06,0.000636187849275699,0.00155882332506053,0.00085512078539801,0.00167044214534318,0.000820675449105102
681,0.0253598640409734,0.558003688239903,8.61948972291662e-06,0.000857799300633221,0.00149911215790203,0.00113545571604453,0.00168141171541504,0.000818408809391266
452,0.0222673053123045,0.374653979462488,8.15718881307215e-06,0.000644639146672418,0.000819748154184013,0.000872942071958823,0.0015628396384266,0.000806186750473328
432,0.0210016005116943,0.413296591854711,8.51565418678411e-06,0.000704403186541455,0.00110819408684781,0.00081521965623701,0.00163784340735344,0.000822155302181293
631,0.0212664520964128,0.247493587075027,8.3984931606848e-06,0.000414382534902288,0.000636860080547905,0.00050643377432946,0.00160954900943908,0.000810625401511041
412,0.0240138668711802,0.280602676661904,8.36212628725134e-06,0.000483397866855576,0.00163426333572416,0.00056440747653014,0.0016452015228991,0.00083303729157357
422,0.0218113491081807,0.262482016427853,8.73912947637493e-06,0.000507451418131656,0.000939849883851725,0.000597906386611417,0.00168326897553851,0.000825030956425483
472,0.0224612989631416,0.282581903405011,8.22428713383609e-06,0.000481255100588308,0.00068129374279123,0.000666279796351118,0.00162905586643939,0.000815191196650782
442,0.0216666657887673,0.331632358632332,7.98100383841908e-06,0.000682791474903283,0.000813060159771139,0.000809741014317669,0.00159846711696437,0.000802528480945057
462,0.023655280649614,0.327209071202611,8.78566754119249e-06,0.000508638198347563,0.000949232468784366,0.000634714655750597,0.00176736956409027,0.000835052642512383
482,0.0247085745537082,0.239603362091308,8.64519869477803e-06,0.000423940770613165,0.000669231576693783,0.00051215610392686,0.00177727821912451,0.000818265319433312
293,0.0216740254782547,0.371404254281353,8.70895267067418e-06,0.000602629070999049,0.00152589626699342,0.000803450793942864,0.00169243718851014,0.000819330355442174
582,0.0222928754247163,0.262404840567675,8.19617105198789e-06,0.000445300664745512,0.000654813311040534,0.000613903303516402,0.00167915417534851,0.000813534450595808
592,0.0216994008358931,0.223631734994414,8.65291735067558e-06,0.000456323921361521,0.000891773884155691,0.00049328068407395,0.001706178232983,0.000828296317509279
601,0.0196199773237973,0.279150814057345,8.42644610490114e-06,0.000453621335073261,0.000768241394325447,0.00054414147680787,0.00160748161489457,0.000822759540324537
611,0.0257144445189125,0.231202488921799,8.32271837072195e-06,0.000480258095567243,0.0010657378536915,0.000602308910847589,0.00167604500710879,0.000812860238817111
621,0.0208753216397218,0.248575978686636,8.00964462561197e-06,0.000522497009508997,0.00087390015841893,0.000719163196281514,0.00165459876335732,0.000804499161908439
84,0.0276601109234969,0.243107347969506,8.53199141927439e-06,0.000405895989190403,0.000748793874587529,0.000538836426801871,0.00167180311908307,0.000829480722208623
194,0.0225642694802227,0.230271975530639,8.48391125269006e-06,0.000401919752925363,0.000551634100761258,0.000486429086290338,0.00168828987449666,0.000810775975655963
552,0.0223245418933366,0.323739941235639,8.40643982679339e-06,0.000591312851367341,0.000886470147589685,0.000819719632454893,0.00161965518224108,0.000821961857217413
542,0.026199588757169,0.269668100643934,8.59679483519907e-06,0.000437006828554588,0.00174990952372034,0.000579509988579273,0.00167682220427846,0.000822150195163852
94,0.0203623923799638,0.266698511077027,8.10289006430438e-06,0.000509914126309261,0.000657322570216832,0.000584904845670622,0.00158664911392633,0.000808444004854723
532,0.0344193838864244,0.247930114498228,8.86434068333042e-06,0.000414056313772507,0.00146583617737547,0.000644360586909753,0.00166700796573779,0.00083198234254129
562,0.0216797187892837,0.267931444036639,8.05286595400219e-06,0.000508527652227928,0.00103633044760615,0.000612517246903818,0.00163245775093091,0.000830927624968815
14,0.0210825594055579,0.35051648245406,8.49840198426487e-06,0.000593823774900742,0.000848497408081319,0.000678625880507434,0.00162424708477467,0.000827718181849457
24,0.0217080831082367,0.275868724120858,8.41227386661608e-06,0.000511828529775641,0.000664098851126619,0.000563361123006702,0.00160159497121242,0.000816467405363853
74,0.019875518277165,0.324517424303094,8.83624938542551e-06,0.000578764863765732,0.000814868642560434,0.00069405782283745,0.00168756661006019,0.000838078159982599
54,0.0215962134361546,0.285138472461181,8.51093925000018e-06,0.000486476385108329,0.000630780679145205,0.000585333903402022,0.00166693342597733,0.000809283725646794
64,0.0195483743695219,0.294910224705936,8.34304457610483e-06,0.000436701985679101,0.000815805164739333,0.000533304739099281,0.00168299835279545,0.000828584540187111
44,0.0229337098657755,0.29778586463926,8.48713030315684e-06,0.000555097267333785,0.00102410458721945,0.000671986697316406,0.00167339517930919,0.000815803415259963
34,0.0198485470434333,0.206459136942087,8.20295214522305e-06,0.000385245908622951,0.00175247006120455,0.000595886485771823,0.00160972577178661,0.000807204874911719
572,0.0232995704874634,0.318750305029596,8.40131892650499e-06,0.000579517419127052,0.000913555730096097,0.000780414792110235,0.00163293024511631,0.000812525295137926
731,0.0237369543848262,0.228334497192903,8.60017174193442e-06,0.000450426098269335,0.00101193133182483,0.000527206345063489,0.00162829003449965,0.000823714235495416
761,0.0194285906432637,0.258457466843696,8.52497190395289e-06,0.000482453162652371,0.00118737902742872,0.000619832288228313,0.00164086152225245,0.000814132634839915
741,0.0217088322878641,0.412705441806918,8.90320264503632e-06,0.000660406562470446,0.00143709114763624,0.000812584001237119,0.00167513673727226,0.000841999234696134
721,0.0208029174002496,0.217730378731142,8.54998725316999e-06,0.000373996438299094,0.000744303426071828,0.000474816000579007,0.00157746767549744,0.000809273784787252
751,0.0238699448781813,0.255083486505345,8.63616319052118e-06,0.000425970716666665,0.000641602757524508,0.000562907541209192,0.0016348958416401,0.000818338179931993
711,0.0209266521832375,0.354960147860974,8.73427536747008e-06,0.000681106190623016,0.00116192576037045,0.00092386808258298,0.00176082404745985,0.000823941044740767
771,0.0224317145274969,0.282233319891491,8.60455622625606e-06,0.000462550077571936,0.000723075400504381,0.000648470328598102,0.00162361123415905,0.000807960785931009
781,0.022683956568952,0.513979952234413,8.35377463010679e-06,0.000831743541338542,0.000990612040362238,0.000970484466065889,0.00160608612050037,0.000817564567033509
263,0.0210528740435034,0.200416679763476,8.528520787652e-06,0.000415548720109295,0.000533672462994404,0.000413921281955593,0.00164892135170552,0.000822315375626384
791,0.0191381174329625,0.247973943517789,8.32010865530014e-06,0.000449138779956688,0.000751437657165698,0.00056959853326261,0.00162092399722775,0.000808338027458909
253,0.019146786093607,0.252120330436226,8.32293171468779e-06,0.000440743083909776,0.000802354374214245,0.000543445427959363,0.00157506114345792,0.000818759323013615
393,0.0217732743308838,0.292400571784785,8.30471505063497e-06,0.000523723102274413,0.00109713153107879,0.000658135823074208,0.00162611534681112,0.00081847153149271
701,0.0230050064416166,0.304633365538902,8.80593266512183e-06,0.000510104056885134,0.000758680470833805,0.000767577852105831,0.00173568181128413,0.000827953182593761
273,0.0222367677397097,0.27684129213188,8.40743736494579e-06,0.000483902021518283,0.000673976264304135,0.000635804428562228,0.00164195233875065,0.000809789043603556
243,0.0190535430308333,0.227290285803358,8.50445337234269e-06,0.000389672261894597,0.000701739179951067,0.000535247150878907,0.00161074559506776,0.00081768576332886
383,0.0204650572349974,0.309370226307605,8.54902044084191e-06,0.000545344045625237,0.000841710685848624,0.000584641575384605,0.00162139927170104,0.000814312589157889
373,0.0206734238032798,0.2027379125421,8.25142120615103e-06,0.000363201218049805,0.000501250252751577,0.00046864863856159,0.00154409235303325,0.000792280268822881
492,0.023831319807662,0.214936756376275,8.55403169159048e-06,0.000386672518132685,0.000520272017676748,0.000497454267438785,0.00164467358552648,0.000824039649922566
313,0.027114660047947,0.602591355661858,9.0615469740518e-06,0.00101048214827193,0.00151116883404432,0.00138781297373862,0.00161675803795552,0.000828860680889792
343,0.0228301414420232,0.234957314518345,8.29601785267215e-06,0.000374575097021566,0.000583819731819058,0.000548198301433988,0.00165303957553917,0.00081737861817023
363,0.0195129140130464,0.253778254335409,8.63839373380328e-06,0.000392668922617327,0.000896725970889461,0.000451671940153265,0.00166370733838464,0.000819612874833812
4,0.0210277174518851,0.378373686534058,8.19977789465633e-06,0.00067521115996023,0.000921491263778933,0.000907329879205817,0.0015508376657468,0.000811842325063155
353,0.0229641022574486,0.357206380366686,8.35477342898273e-06,0.000633586114168406,0.00076599930208179,0.000713479988747879,0.00166352172761669,0.000813198458605507
333,0.0226685151867848,0.339900427521481,8.5829446499438e-06,0.000533555457750118,0.0011309355739915,0.000815703310674155,0.00157346635005471,0.000820757409916744
303,0.0195566482212039,0.262809370907729,8.3964350358345e-06,0.000498165055980264,0.000575990437229579,0.000669208909081605,0.00159988981923241,0.00081775182056029
