iter,x11,x10,x2,x3:B1,x3:B2,x3:B3,v
81,0.0210602047257563,0.408684916942727,7.19193561122428e-06,0.000693044554510208,0.00193369889249304,0.000854272445116552,0.000829705491158373
91,0.0197501820786917,0.315918223920804,7.09067043084309e-06,0.000564004673299543,0.000798377831439524,0.000577096408760696,0.000810117761736277
61,0.0190862874045646,0.239701909040546,7.14120878646091e-06,0.000443236136473716,0.000708338428913161,0.000496362570542228,0.000818503617978157
71,0.0187732796318398,0.207936068194075,6.94694572491673e-06,0.000400362799070284,0.000543079085602295,0.000478336351575904,0.000803150220168944
41,0.0196494765782325,0.293669668018415,7.20962369706437e-06,0.00053176434772136,0.000813159597396028,0.00060816414739811,0.000819074140203122
21,0.0187435141077748,0.389215283155264,6.83911293558309e-06,0.000630180879509011,0.000955115214866407,0.00083508265526928,0.000816779907594173
51,0.0216892768384194,0.275773436106834,7.02441698890934e-06,0.000481788955823278,0.000955259410671234,0.000595987611568941,0.000820721440167635
31,0.0181058806903761,0.250292566094173,7.12360192229051e-06,0.000416929569555577,0.00149040171871261,0.000537998345473442,0.000815556462533961
11,0.0200655209606608,0.18344138024539,7.14054024434591e-06,0.000360839517387497,0.000520163516227215,0.00038829236959225,0.000825041556006415
1,0.022752712265534,0.374653950957606,7.25277016419113e-06,0.000616457804450867,0.000871514367128456,0.000736885740354313,0.00081467837749899
161,0.0243249720632751,0.306285895976758,7.0439789499178e-06,0.000495376696749252,0.000837087046975477,0.000657641918045671,0.000823578067357438
181,0.0213043681132806,0.306691487816116,7.20759861035829e-06,0.000497229551570289,0.00082177970348875,0.000719645122440836,0.000831482991350066
171,0.0211028907027669,0.330707067524416,7.08856267333218e-06,0.000642371976126029,0.00116517894961453,0.000730446190342777,0.000829068625972067
191,0.0183892033139063,0.221837812977896,6.99846932690536e-06,0.000473480974270295,0.000623875447463535,0.00047875225555419,0.00081170129502698
131,0.0192926472248115,0.269594751735785,7.12872115568873e-06,0.000463247377588399,0.000708591873434171,0.000448985876195798,0.000807819932241249
151,0.0209436769870493,0.272408438271277,7.15495799942329e-06,0.000424362751609332,0.00110553901724779,0.000552698592066192,0.000821184767181099
121,0.01955014116377,0.276036803188309,7.15326793578501e-06,0.000484495672688072,0.000939462012757237,0.000670000247121584,0.000818837511024901
111,0.0186539970543245,0.226676332007868,6.99882731727885e-06,0.000398178808885751,0.000791581380495017,0.00050324812191963,0.000813153496571263
141,0.020303487620049,0.305021240780363,7.11268810096979e-06,0.000530743049896312,0.000980475426710875,0.000666106958860985,0.000823739942453943
101,0.0188515379385855,0.298188514375938,7.24191215707856e-06,0.000510200471497659,0.00135170438177435,0.000623581522474498,0.000815023564721933
82,0.020933644093995,0.203486306472713,7.03536685294597e-06,0.000363294851301056,0.000569152103325022,0.000423496162661872,0.00083188385465185
291,0.0221201367801863,0.396542283802971,7.08625307960318e-06,0.000697469290627314,0.00113192673152967,0.00100698418693401,0.000809638599862869
62,0.0248320602284746,0.31271817650586,7.34180069091103e-06,0.000513574363639879,0.000791652793465238,0.000681938124759182,0.000816944119529452
92,0.0243115038008352,0.270393082319325,6.65064584799727e-06,0.000426557565984824,0.000780724872152204,0.000631195484438924,0.000815106549265028
