iter,factor(E.prev)1,factor(E.prev)0,v
41,0.0234288382249105,0.0423586958561141,0.0136029015708688
61,0.0225163319912921,0.0412977870033537,0.0133985887819575
81,0.0262233190569823,0.0470245544275367,0.0148241229205919
51,0.0236742381979371,0.0453157172117258,0.0137077536449636
91,0.0214948989691098,0.0404556519688765,0.0134239724938695
31,0.0242071078082085,0.0439703711395986,0.0150081217131727
71,0.0222187281192016,0.0449305939740175,0.0139281530207386
11,0.0222631199411053,0.0374825718916813,0.0135250341748487
21,0.0213173668348499,0.0422931628183164,0.0128984943828575
1,0.023950991188831,0.0414522169793835,0.0133330850401
101,0.0232668349412237,0.0429249568473837,0.0127738555118514
161,0.0255100327261748,0.0432958476255734,0.0131336371328483
141,0.0240691933646842,0.0462309610939526,0.0140945006375794
191,0.0225149374531347,0.04179672581397,0.0143161669912273
181,0.0240742687393088,0.0453927500902125,0.0138269153834403
131,0.0210831613353413,0.0453430842946492,0.012907913277845
121,0.0220955083680262,0.0399501881606723,0.0136454289767328
151,0.0268018877344303,0.0492414150380967,0.0146887277366222
111,0.020516765948547,0.03571545566534,0.0127749266033362
171,0.0220973278747452,0.03899484593961,0.0137733162426238
221,0.0199240932659664,0.0377914972725568,0.0125575754494499
82,0.0248535587814354,0.047258437129091,0.0152302781351306
62,0.0232325087576033,0.0438486358020695,0.0139742366301797
42,0.0219609740340401,0.0442993225897793,0.0138161276244643
92,0.0234582815073716,0.04499637798338,0.0135183396550645
261,0.0234352014505991,0.0408296533326817,0.0138049337768397
251,0.0237360437741705,0.0396956818548965,0.014037307455477
32,0.0202950560689238,0.0457249293710806,0.012900902899941
231,0.0241979308845038,0.0472437671837419,0.0142635724164146
241,0.0215160095474378,0.0435095904239598,0.0130097702157277
291,0.0253074688314568,0.0443159619866824,0.0146895048156341
281,0.0189139228301461,0.0432982241653058,0.0130292654331647
271,0.0223313788809293,0.0418801363790749,0.014257831486007
72,0.0214695381542518,0.0395530892412552,0.0127873816022531
12,0.0272828122484541,0.0514968176377198,0.0156389246784902
22,0.021792500050164,0.0436530595263807,0.0137445337899691
52,0.024503597633136,0.0459967386705587,0.0148517811664564
201,0.0257536149030934,0.0442007886551727,0.0130756329489647
211,0.0207008005892961,0.041045286587321,0.012447121896199
2,0.0227239725387059,0.0448336690703104,0.0146994258052183
162,0.0212274205443363,0.0412696097297934,0.0136566067881128
102,0.0256170804642463,0.0389209261928278,0.0136402906303717
142,0.0225425484715331,0.0395023736810953,0.0129426661639762
122,0.0228022475359955,0.0401566550278575,0.0134758639108264
172,0.0235899149174753,0.0365378728717946,0.0127906680404578
132,0.0188584766546386,0.0366484541992297,0.0116677241462815
192,0.0207742311879291,0.0420907859738822,0.0128845377105019
182,0.0231031871720423,0.0463111152774525,0.0137168940235155
152,0.0204537932128716,0.0413754199093831,0.0125877504431906
112,0.0194779750932652,0.0352582898056256,0.0129060955584293
381,0.0231027741079306,0.0438196634823305,0.0137660569399799
341,0.0239575502405296,0.042696723001355,0.0133005635571354
301,0.018657160432292,0.0349450680791768,0.0122283102772493
331,0.0200759403017211,0.0389067126330593,0.0136865096186829
391,0.0208427840760381,0.0382333090588882,0.0120355791375101
321,0.0201839508687131,0.0375345399271307,0.0118583305042414
361,0.0282309784531378,0.0504426101727965,0.0147638749214873
371,0.0227126268332355,0.044123614091169,0.0137010017606821
311,0.0244572057975225,0.0413915618608174,0.0132723355736537
351,0.020808995048895,0.0444354507372529,0.0131677835033866
222,0.0211422638271628,0.0447141462239645,0.0135425997088506
262,0.0216025337598826,0.039922916096596,0.0139506775916381
252,0.0210562366050767,0.0403738689845297,0.0130232171973218
232,0.0213679220698692,0.0427125738232112,0.0128954004602351
242,0.0219274313929954,0.040795913763271,0.013742436152591
83,0.0198335034304268,0.0387431230782963,0.0125963874811151
292,0.0198877588118541,0.0377844597119631,0.0123742288699624
282,0.0232509083599948,0.0399594197851176,0.0139428584385827
43,0.0200293724962872,0.0329709688260396,0.0117183665338366
93,0.0232431063508323,0.0423664658528652,0.0138492545515301
63,0.0245508649859052,0.041032161802133,0.0129449498064803
272,0.0200032400045159,0.0427356850314058,0.0130244924720788
33,0.0210816965162692,0.0406256738503747,0.0129117776845612
73,0.0218991551057997,0.03538258330692,0.0132540680320727
13,0.0245167871430106,0.0483096863484924,0.0138318839927477
23,0.024832167251106,0.0472504559753448,0.014270650912366
53,0.022186240168232,0.0373514708605375,0.0136349511980991
431,0.0214248188284367,0.0385339228232181,0.013379358158466
471,0.0247815964816956,0.0529505897570249,0.0140981320159327
441,0.023962039949697,0.0439259817021285,0.0138689212288879
451,0.0215347958450617,0.0401103204784422,0.0132416309166299
491,0.0243200789072819,0.053055215490148,0.0147400890381123
481,0.0210368441798095,0.0357421905497778,0.01304860086743
411,0.0248320149253569,0.0476087647376592,0.0140481262015794
401,0.0218073343459604,0.0350398235254001,0.0130731185961805
461,0.0197921873838836,0.0334984318884527,0.0116337518501942
421,0.0246463611890452,0.0467980951464651,0.0138938450136025
202,0.0235421202013208,0.0448216778342884,0.0136166750669373
212,0.0240714960402082,0.0418052530880996,0.0133273701686397
3,0.0232747457582267,0.0448179897279317,0.014490372326687
103,0.0246843076519518,0.0466717905715858,0.0152620534521225
183,0.0207747059751715,0.0360775650245185,0.0123647350032574
163,0.0218451586738326,0.0420065020300578,0.0134904258743993
123,0.0211629563742101,0.0402497176734229,0.0134767932126478
143,0.0226935007997308,0.0433939043436485,0.0136863501600341
173,0.0230286496032814,0.0422027567645781,0.0135259557548082
113,0.0215891571968496,0.0377153413399248,0.0134074020608679
153,0.0185768600793906,0.0369112601009248,0.0123052162098858
193,0.0235478048196802,0.0376564363107864,0.0131226871674121
133,0.024711960021681,0.0447575000165167,0.0145520692363781
223,0.0209196243133521,0.0397810597875945,0.0134038900664281
253,0.0255067310073906,0.0451361669516803,0.0133344430921398
342,0.0233075436200744,0.0426737202402044,0.0136939139866186
302,0.0230932866861448,0.0380531671511588,0.0135040747523869
392,0.0224272565883543,0.0490824192768707,0.0133596604497329
382,0.0215636565977141,0.0413762814527401,0.012846697028021
263,0.0221893767341153,0.0407063839882451,0.0141942199188173
332,0.0233821223936312,0.0433525899937617,0.0137704535678404
322,0.0237216704474014,0.0437762117749102,0.0141907222331733
362,0.0248289244666085,0.0459997007679109,0.014931962285058
243,0.0215937347139056,0.0408244924185624,0.0132654743253386
312,0.0197965168655775,0.0354684591642505,0.0129817329954035
372,0.0202359642780261,0.0393937052109476,0.0126363324370324
233,0.0204473487268189,0.0393965121760283,0.0134790736334173
352,0.0285753907530138,0.0436889443903534,0.0144442257624583
641,0.024270023999011,0.0450925892801359,0.01512548907009
681,0.0254737860237225,0.0433534720519229,0.014691680170406
691,0.0240658127269726,0.0416969758359807,0.0136179857656796
671,0.0225218276077653,0.0458197680028133,0.0145799739557464
631,0.024639745844252,0.0433320491250527,0.0142901759235605
661,0.0222377080126308,0.0498360195245031,0.0134434231374751
551,0.0229001796557626,0.0401363559273607,0.0138841220045876
701,0.0245739716737686,0.0385752094977473,0.0143513106228622
511,0.0232614415383926,0.0424200218983062,0.0143340119427387
651,0.0257205997906953,0.0476380566756155,0.0136985545945035
521,0.0229521801256601,0.0389428458886595,0.0131862259985685
591,0.0250739983396898,0.044751400334979,0.0134680399194175
561,0.023362465134418,0.0433450800765339,0.0151441589451046
611,0.0329815120298083,0.0516014237830186,0.0152763218836739
621,0.0201535773995155,0.0385816105692862,0.0122909892279109
851,0.0218651682940937,0.041050618914869,0.0147801953307341
901,0.0227651073266675,0.0400337162784104,0.0135854604342603
501,0.0242339072202348,0.0419244882423695,0.0133306399992526
891,0.0245388332629105,0.0430776080778766,0.013821689454523
581,0.0281086231155007,0.051272808795252,0.015534939337866
781,0.0220082303886465,0.0451525569249632,0.0141729120595923
541,0.0214492241958893,0.0381381062431887,0.0137324578434876
571,0.0222101881577489,0.0421764187448186,0.0126273763007772
941,0.0251931035852102,0.0411059012277102,0.0144464754321909
801,0.0251652345667445,0.0468213742862788,0.0138643218614407
791,0.0216796607621458,0.0382921468786557,0.0135797072666521
871,0.0203845775852511,0.0368001388995081,0.0121589216917549
951,0.024188483285556,0.0448080638855141,0.0145484082677566
841,0.0198358087576491,0.0341344324408546,0.0119345805093516
991,0.0204367884685262,0.0453636526052296,0.0136857901420933
981,0.0242037540316187,0.043841657775954,0.0135146504690679
811,0.0265336183913146,0.0444371359287879,0.0141296411751122
911,0.0205114113410902,0.0407518572905057,0.0137121879825325
921,0.0205056937840484,0.0432912757532588,0.0138082526979154
831,0.0264699813489717,0.0433687470541302,0.0140580927060263
771,0.0252505662705962,0.0468092123212548,0.0134379230816679
821,0.0211221657441416,0.0441372427568668,0.0136619742145486
931,0.0270233092404992,0.0501863491545149,0.0155474155381522
861,0.0240198815275753,0.0492047427456496,0.0132904800371499
881,0.0220857172762077,0.0452085948656218,0.0134117528187867
971,0.0258544827337832,0.0437862767193274,0.0137650451143546
84,0.0269259466894485,0.0464661887381648,0.014320376506002
293,0.0216781602244017,0.0376540447897362,0.012008810079637
531,0.026080429868469,0.0476151031937483,0.0141252697654029
283,0.0207714073465908,0.0394032872971704,0.0143317816768845
44,0.0222593865248432,0.0402847744982459,0.0139023155113161
273,0.0200263340753501,0.0363085408793478,0.0120150130685163
961,0.0216695204254485,0.0393058587674737,0.0120471413083122
64,0.0204741641438316,0.0379663079386902,0.0128434301847493

94,0.0227594705090963,0.0418755559833656,0.0137344336075598
711,0.0259946474874973,0.045654416956767,0.0140377741230039
751,0.0256048047253938,0.0437652938867637,0.0140402552755543
761,0.0238278870524144,0.0412721026821573,0.0141894851096773
721,0.0265653996866821,0.0469952416037402,0.0129312465372489
34,0.0234626409206955,0.0438915319521843,0.0137756679889377
731,0.0247349455826438,0.0455289534851452,0.0141361767296617
74,0.0246684309812641,0.0445449937038102,0.0141492221194826
54,0.0227355738918957,0.0394963509093332,0.0134779028597609
24,0.0221090008379014,0.0408364321381883,0.0127831818696509
452,0.0209585584457271,0.0391265508986477,0.0132418573804474
402,0.025302705312869,0.0467319908593452,0.0142135758486183
462,0.0238519751422675,0.0468590961663335,0.0137783141442415
442,0.0256729518638747,0.0404577905113135,0.0134360247334464
14,0.0250066643205553,0.0484363494472477,0.0148982927035703
472,0.0219546416158092,0.0413550911794965,0.0127889786736861
412,0.022948424090643,0.0420242691740093,0.0131154081951315
482,0.0240437522228268,0.0396916884607047,0.0142674732210747
432,0.0213811297432497,0.0408758535551896,0.0134424972192471
492,0.0225131936709586,0.0407373668414181,0.0132227102970839
422,0.0223837721666291,0.0406759561848768,0.0142925352771414
601,0.0208616846028088,0.0406521341354561,0.0133340829733019
203,0.020644097589656,0.0412846329429255,0.0122185955864575
213,0.0229096430139176,0.0409950564522922,0.0135665828090834
4,0.0262776605256795,0.0443125948498531,0.0142472312325626
104,0.0235987551530088,0.0414726372796983,0.0141595932972249
184,0.0211547060262229,0.0432808136152952,0.0134455770482545
164,0.0222697175223813,0.0445374671692713,0.0136304664256567
144,0.0277771961803784,0.0475008132365612,0.0135644118354107
124,0.0241549176364692,0.0381057126410359,0.0134830860533551
224,0.0243558189834613,0.0460199318560138,0.0140619236355945
134,0.0215737139257504,0.0365687129010551,0.0135259235880348
114,0.0219125984407128,0.0444412055624471,0.0132112783236477
174,0.0210201239263137,0.0479972947762432,0.0135349551646439
154,0.0193244114938245,0.038008420637723,0.0122338298179556
194,0.0211179484690095,0.0372083752963629,0.0140437001718133
254,0.0219614307810805,0.0428541068269091,0.0126360350829803
303,0.0212233215359759,0.0467245287890772,0.014132983292981
343,0.0230954181231405,0.0395141762741059,0.0130631614965672
264,0.0257765879541036,0.0442748294657099,0.0147258517799026
383,0.024452928598258,0.0461582198484443,0.0149650196493513
393,0.0218497145113255,0.0428106546129476,0.0132438036959017
323,0.0248069795804261,0.045141458862581,0.0130921726363454
244,0.0231529210930779,0.042448147414487,0.0135661918430817
363,0.020896944138978,0.0446957669323617,0.0119364731423686
313,0.0309558748337656,0.0512796358996156,0.014182952471002
353,0.0235376343568831,0.0413258115399604,0.0123899837991836
234,0.0258284578016249,0.0440979513208478,0.0144622269791026
333,0.0222904472706143,0.0452581947694781,0.0140438892965416
373,0.0210078024044348,0.0369800352697503,0.0125905782242811
682,0.0229534173675776,0.0440724414811278,0.0132926908147513
692,0.0225880546365006,0.0399406582935137,0.013302558046875
642,0.0233560824643226,0.0422800914510054,0.0134501922299331
702,0.0273262225838652,0.0430507807313548,0.0135392262710917
632,0.024266955779834,0.0412953066368795,0.0132830930110543
672,0.0203580575511211,0.0390084386743075,0.0112539721636037
662,0.028110592142206,0.0462097549147849,0.0150477449150402
652,0.0230087681808659,0.0458858485695284,0.0141630190318234
552,0.0271008308034291,0.0413824577985738,0.0135588127311841
512,0.0250805475602414,0.0443178185537135,0.013081749999298
522,0.0247366061199075,0.044828575241693,0.0139851599742474
592,0.0228079145332502,0.041520828758754,0.0131009494532487
562,0.0229771083858722,0.0364113371093802,0.0121864947047105
622,0.0202373113048053,0.037844871631722,0.0124855552365974
612,0.0229086944174841,0.0440181529027428,0.0137649231804952
542,0.0211874536848598,0.0432875872457155,0.013214487287656
852,0.0243367715576006,0.043180764917462,0.0139895268166908
582,0.0242593365393455,0.0438966049913949,0.0138908546907407
502,0.0215189879656575,0.0383651667230238,0.0120732187728964
85,0.0213231655544912,0.0471546101581928,0.0129501013000121
902,0.0222944501235651,0.0404588574143819,0.0132576254444061
284,0.0225541755863416,0.0428510173947318,0.0140415702726191
782,0.0199652360395636,0.0373199499387954,0.0122415380943186
572,0.0230088908314557,0.0422287135746849,0.0141819714846549
942,0.0197516422064822,0.0338532177280369,0.012424102217345
