iter,factor(E.prev)1,x2,factor(E.prev)0,x5,v
271,-0.596464304731391,0.0740112252638848,0.332224909356704,0.0598276830647206,0.187260396761198
231,-0.601621388052561,0.0693845712023962,0.40752769446076,0.0544599895519766,0.215873891672146
211,-0.553132348346067,0.0693064604397985,0.462862413541792,0.0544074781699286,0.174558257628007
2,-0.708225134493516,0.0711127425928831,0.0952266711405047,0.0643644808103894,0.187995227911619
371,-0.574230206218953,0.0716390629811539,0.346942233854842,0.0585537591584183,0.134463387750721
381,-0.806515650571952,0.0717878852233936,0.598209697482884,0.0445870443186274,0.126057262666308
351,-0.722522628841914,0.0744304241529764,0.742946316797418,0.0481047654099898,0.140649807992037
341,-0.454661164671266,0.0704587635242896,0.599178743467905,0.0528781591448361,0.211196415507158
391,-0.623881367948507,0.073190387298899,0.907375067755002,0.0481419468850844,0.194126275838322
361,-0.452869323893631,0.0738289248843709,1.36241032623824,0.0424955200702029,0.118094989800417
93,-0.774628838530919,0.0738962712120452,0.474778788660878,0.0504725613136354,0.203491590887955
83,-0.41857555727313,0.0673162559942904,0.764531009235593,0.0492064582705121,0.203461351015163
73,-0.567288711421849,0.0677390171797941,0.573952263170034,0.0514309438134751,0.172512881958316
63,-0.742681489031387,0.0723990579537233,0.581151050069054,0.0493588947482475,0.150922827804566
53,-0.605807693457162,0.0716563019563759,0.504945926590852,0.0504803611580749,0.136336837974938
43,-0.821862250072251,0.0750727941964468,0.655139625290908,0.0461857437625548,0.0633909892968166
282,-0.603661370888434,0.0692680297686655,0.388229225169862,0.0547694813410803,0.222089315462199
331,-0.978711451870087,0.0759193176957733,0.547700435663581,0.0489411458337765,0.193815457369804
301,-0.776046970121518,0.0704580838698929,0.166522710323884,0.0603427314303322,0.199153077805469
321,-0.666738816817847,0.0697655670920505,0.844018964705272,0.0465069151792326,0.22939560642869
311,-0.661526627686985,0.0736715814570997,0.907844202439895,0.0480597181256772,0.191520553610224
122,-0.541565069596472,0.0691333950092161,0.59696231930632,0.0480262065236416,0.245221097156595
132,-0.873051962323992,0.0740764990283446,0.406631544038532,0.0540965700510876,0.164727822264245
102,-0.663707469361771,0.0725519501620231,0.554740599706943,0.0495902408013616,0.27276203194201
112,-0.75119062177793,0.0702083557374435,0.559820438441345,0.0484121963140617,0.272047100547877
421,-0.471851496980277,0.0715012044360775,0.463992868764558,0.0563245676307382,0.166002768123873
401,-0.554544777303575,0.0731357046346685,0.0208013636447661,0.0655284689704493,0.202032447203308
292,-0.829881218882396,0.0721753989241025,0.476584004582322,0.0511011385401062,0.172243681910095
411,-0.364566119839262,0.072963664358098,0.778259653093029,0.0551517573691071,0.0686335554923532
431,-0.780095889254367,0.0724066035987403,0.607471808843556,0.0493144497210855,0.177792110292456
471,-0.60200952818904,0.0726788529848608,0.588855889560716,0.0520665809340489,0.20633724992198
13,-0.645338625601465,0.0700657158294204,0.324591517628774,0.0544082142971069,0.134335170837037
441,-0.406771393007299,0.0673401658091285,0.369268834664521,0.0532479981369295,0.192869433216919
491,-0.399180910365629,0.0720832811536432,0.609770498332653,0.0540479709514103,0.22170117334382
451,-0.713405868552857,0.0742474563477704,0.740436459753592,0.0494286410574279,0.0826198155987537
481,-0.464479465631121,0.0675512195418254,0.705907653833986,0.0520291114525224,0.125933308888571
461,-0.380096913236656,0.0677795591313599,0.943388320427427,0.0465904155181348,0.118750727173593
23,-0.357062395008164,0.0679332564927811,0.291241313443196,0.0573606666438162,0.203848196913328
33,-0.418573616840811,0.0704129152884378,1.08943980923254,0.0422179771575602,0.263399584021836
162,-0.626147810601512,0.0699676326568193,0.526509156145479,0.0513301213975975,0.277527331726215
192,-0.369395752280679,0.068593394702935,0.556028764274738,0.0562192459130773,0.238127830763158
172,-0.657440493630419,0.0718982441214065,0.637533067087402,0.0512002878637089,0.271420613992278
142,-0.552997719560427,0.0680569201856106,0.574659687430297,0.0479009075370466,0.0932513634132983
152,-0.497283306455649,0.0705461737910332,0.414289402370986,0.055193188798646,0.174836859524172
182,-0.721708240117132,0.0743204752978834,0.581934706056377,0.0503431108310188,0.213538454682598
3,-0.818328217291963,0.075337465899378,0.442999012622834,0.0552924889816961,0.0454674804992379
222,-0.653343523431738,0.0726453033138811,0.573079758985654,0.0538464387817572,0.271519486432404
262,-0.759361768200325,0.07621244043489,0.320596145540959,0.0593586937115006,0.187308199549415
252,-0.430859771418022,0.0710404839783739,0.955887663623425,0.0501737342496481,0.238289314324523
202,-0.372826935328675,0.069352015404088,0.729245844086272,0.0487195224728776,0.140991643616434
342,-0.772179586456422,0.0738645158858813,0.713979069903888,0.0488682079139632,0.234254541492118
352,-0.568457143610398,0.0726706874066616,0.643932605215324,0.0533704370594754,0.250565760973899
242,-0.759790443793817,0.0775930269022841,0.805664242389833,0.0484919999955241,0.118937900172492
372,-0.568920957616623,0.0689077809135852,0.474958088852939,0.0498963664107593,0.190597977814056
212,-0.655842298331371,0.0719840113826468,0.262338809733584,0.0602041510124959,0.279567866153565
232,-0.678959075848199,0.0720838075012932,0.922380696794719,0.0445099760238943,0.199368348134349
392,-0.444899143225046,0.0714130117131597,0.718573692809949,0.051254524746566,0.21600486039261
382,-0.74311490249852,0.0718164269308423,0.446666575491609,0.0523320044118284,0.231226828991776
362,-0.605202466133521,0.0762493887282658,1.09105611959631,0.0440350241722072,0.296372754767365
272,-0.798428898220854,0.0720737226313783,0.195177300240706,0.0569275606295866,0.270785352181988
94,-0.779106002913135,0.0759831622335016,0.243675600613081,0.0602918570429085,0.360896148759014
74,-0.616742285336553,0.0726053789638321,-0.00261053848789415,0.0662118946169775,0.209562250965232
84,-0.486521979795489,0.074748650869265,0.815327326055501,0.0534766467178609,0.118974314278772
64,-0.508504679518889,0.0714565501486174,0.325124759681357,0.0603811854753304,0.339825687559936
551,-0.662440931110899,0.0727085889705085,0.412945777486888,0.0530771985818807,0.28914909368495
511,-0.665218739854207,0.0739570509210578,0.24197605451748,0.0621008186449402,0.0554557163833869
521,-0.546281755236552,0.0740531552709075,1.0392514050197,0.0467741726696711,0.178115533004804
561,-0.809490938414088,0.0752669282346766,0.429278455619987,0.0547049829021654,0.0468033484771344
531,-0.802276717379694,0.07585033442707,0.248709900342533,0.0600601349975297,0.0916800443935665
541,-0.547180177408965,0.0732524525426165,1.04733595671604,0.0424914010025155,0.0812208136932383
501,-0.472420078373079,0.0739469529302359,1.00140451732057,0.0456733922917776,0.182068822063741
54,-0.917552211228092,0.0740291741314088,0.369444061530384,0.0503044532937339,0.196281488681961
571,-0.732875245741214,0.0766721199160212,0.735459195483588,0.0497936191266371,0.156705448190872
591,-0.823392781038373,0.0754309013689391,0.251790622365562,0.0642948952947224,0.125209652893505
581,-0.717950043370005,0.0707837815278387,0.310192739481364,0.0511488689988471,0.121147918644854
44,-0.905970966937206,0.0730812246859931,0.0852460967117569,0.0608406677531731,0.142523923571597
283,-0.783285594978696,0.0712512387383123,-0.122825060583699,0.0649364029897844,0.153211438575281
422,-0.422502152909623,0.0682180149804406,0.628976361434632,0.0537930261949644,0.204437905954788
402,-0.555958385028698,0.0736011463675807,0.561113342620212,0.0549566176052669,0.140192321950045
432,-0.691486475263816,0.0706247785692757,0.43208462202517,0.0510551639807937,0.248641401477166
293,-0.436244264891831,0.0700412472268137,0.904608069814886,0.0467129486111106,0.277687738299621
412,-0.768628345766087,0.0700561415306594,0.625256104988772,0.0451131739184506,0.293513388943571
492,-0.775256022799441,0.0752004748489594,0.410428680436528,0.0573030298068784,0.204876474154352
442,-0.595008872374505,0.0697654955215746,1.00647104959099,0.0419542036242961,0.193259077258704
472,-0.607118515618294,0.07145537715847,0.49619806215319,0.0544797649969182,0.279217300389865
482,-0.52928368215911,0.0680220203252038,0.211113838774658,0.0605355569787827,0.161581332190284
452,-0.653727174083269,0.0724907190223184,0.532713605391869,0.055998826512832,0.0622513631281605
462,-0.616520448948185,0.0733872557170939,0.313143925363736,0.0598847989792542,0.121098963813805
14,-0.429408913239287,0.0718631532197112,0.52546897684373,0.0571582828996232,0.205851754227425
34,-0.604002905557787,0.0733529675627358,1.05800696919747,0.0427648397810131,0.1677566781432
24,-0.795595409128107,0.0731688239794441,0.469930837473267,0.0499503778522225,0.191656908456367
611,-0.200136202471798,0.070650623928799,0.698675086251112,0.0560380625033786,0.150570384572418
302,-0.75947707584582,0.0702650972409796,0.0136146936308846,0.0579776396483862,0.182686420772865
621,-0.683902162888928,0.0686402888322497,0.548893134397757,0.0529251348802111,0.201237521164531
601,-0.858060554584897,0.0731417949784065,0.0625776383702859,0.062540474334625,0.0876138002367674
312,-0.524641549779048,0.0715026210169348,1.08740074896382,0.0447439758507155,0.125336714956963
332,-0.644201336639626,0.0713054832434177,0.396366138631486,0.0555558481861283,0.2015212317077
322,-0.66808489860084,0.075534642354563,0.611929081708731,0.0559523060769289,0.0692573109313994
133,-0.759171233528202,0.0777603669733368,0.605381660989796,0.055615730234465,0.111277485277208
123,-0.803339752908632,0.0724220317222766,0.298837305430406,0.0565740881289834,0.12527001545489
113,-0.714586230788778,0.0737381214164349,0.434527107605727,0.0568410962080779,0.166335137524904
103,-0.863725423718319,0.0767995773082231,0.582928851730302,0.047938930104316,0.233492192460891
661,-0.526710401674493,0.0728650331898366,0.670875545106819,0.0550641726343102,0.205665575805508
691,-0.61860575082713,0.071286453802145,0.885153309194072,0.0466280723387324,0.217526578402177
671,-0.727249093785002,0.0729994852741361,0.264873642343133,0.057396880878694,0.208550097472432
641,-0.586996723293105,0.0695830683935041,0.656590003396303,0.0480593837353739,0.215528700856535
651,-0.764592164354872,0.0715286871203752,0.465529175374001,0.051148528272341,0.226886804252802
631,-0.346033666406697,0.0691763545778461,1.01041204955445,0.0493188133002814,0.181703720942629
681,-0.747349355404865,0.0760587306094104,1.13970657796268,0.0436687609588945,0.205289606720861
343,-0.789038665751911,0.0733991368351561,0.428388348135516,0.0513094010500657,0.127417596461234
353,-0.504402747163557,0.0737142619176249,0.784597829863599,0.0502203406491866,0.082715241344796
373,-0.673299671524016,0.0716814242534354,0.855156925735186,0.0476000772765715,0.246926385444273
363,-0.6551186843074,0.0724896849983597,0.589449670471002,0.0515010029596028,0.284721053919058
393,-0.479597602066197,0.0709935947822044,0.679964151430655,0.0528882691583367,0.0785647793311287
383,-0.468967573487698,0.0716993795082127,0.550382218793638,0.0579529674760563,0.149782270818585
821,-0.721610428179099,0.0712798360286836,0.415606367898575,0.0545855345455724,0.151490564750525
95,-0.521496146667637,0.0672885710216317,0.619036756759411,0.0502387466509605,0.249133363843172
701,-0.48424357226199,0.0725638008373531,0.768709938106298,0.0486137257972886,0.324247611071664
721,-0.650168006029057,0.0744059474858018,0.5797023520381,0.048783259858345,0.224904417994933
711,-0.603869206197949,0.0731774562409546,0.601970876287877,0.0511582731249622,0.243483757752161
741,-0.411537555655531,0.0718398144967637,0.830084464877788,0.0560231251140057,0.238442989912869
731,-0.837479411065148,0.0744024219796177,0.74036894084551,0.0440242849107662,0.142502879684931
871,-0.706902132931072,0.0715179142696593,0.611600738631273,0.0495945819629986,0.168473454706064
861,-0.690825494796958,0.0710262416304538,-0.0613172466452515,0.0632337300745737,0.128997055706725
841,-0.582192048157796,0.0708621316077115,0.0351962568417215,0.0665574129903975,0.187346314944547
781,-0.670728058746385,0.0713442513886477,-0.0934601208240189,0.064919160748462,0.133295048579223
4,-0.555306868110831,0.0710814235149569,0.82859924724868,0.0453137356204327,0.143400595255739
831,-0.611815505672926,0.0746170924298518,0.895265492940736,0.0463224625905101,0.255323541449072
801,-0.247948289861089,0.0750028703234649,1.26253875706331,0.0493757091403462,0.197163517835023
931,-0.534760375267386,0.0726536429585162,0.756143621964953,0.0482191414440582,0.130514271384991
791,-0.790899889501501,0.0781066939615497,0.812314728837115,0.0488204415619491,0.126917680018159
811,-0.450827914974142,0.0706424077788999,0.391523836551633,0.055602110698286,0.206182099194343
552,-0.982111936438916,0.0769554464465083,0.0227788337261141,0.0605795882442861,0.108364553109105
75,-0.743504445364527,0.073851794306675,0.40882874351542,0.0547265580504513,0.13834601499594
542,-0.662151662781063,0.0726512652695953,0.715262783810658,0.0395617710514427,0.207353049355508
881,-0.590258256118957,0.0741617700324525,1.06171405182174,0.0436106381216857,0.195808934865379
562,-0.247685356668733,0.0719133367595225,1.09667179470466,0.0484090968579842,0.203285945029988
991,-0.900235056514377,0.0737070884504913,0.276680922206023,0.0520680978320569,0.193142200344354
851,-0.635183108267136,0.0723008347043796,0.306159208655322,0.0567372175802576,0.131264748986064
522,-0.45463146907998,0.0711716994207176,0.48349504958654,0.0556653892493022,0.150992794012141
951,-0.634626809527254,0.0692295148587836,0.301141095071069,0.0555181880656658,0.341442971741774
512,-0.608751960352286,0.0750319918991005,1.30907628869303,0.038131424920071,0.171752543477755
941,-0.654763598679258,0.0717166352004306,0.469376610145192,0.0543449994582057,0.167515247620335
981,-0.63170397674637,0.0690504241703086,0.224068570106985,0.0539358637192957,0.127021194127548
971,-0.444314821475519,0.071774086231186,0.589337452971486,0.0568889753543419,0.183400041811054
502,-0.303691248180858,0.0707752218892761,0.951096179564292,0.0499892691992539,0.107822291777243
911,-0.7809823139915,0.0733186988383795,0.161424601919321,0.0619726845623949,0.212800534484573
921,-0.776978658973544,0.0689497063182486,0.078461000209376,0.0524950159511594,0.118783208551027
891,-0.568210209659826,0.0685793220731367,0.492968424792509,0.0508795494182265,0.163621796571924
532,-0.465379978428059,0.0704160838146945,1.10242444985081,0.0419713899111772,0.17541991415207
961,-0.658110370230569,0.0761152953247167,0.875028093727278,0.0467068472487361,0.170474319014525
85,-0.570047320295354,0.071557964926305,0.313244994895254,0.0597333619434478,0.179133340503545
901,-0.621995805553167,0.0744082578510109,0.523444097691539,0.0593991078617059,0.225381739832037
65,-0.590592358767381,0.0721321832364326,0.660571260657189,0.051468776204832,0.124760012985758
423,-0.776012023389809,0.0732297377703365,0.383190795975899,0.0578675281696089,0.234185294225214
761,-0.971048772656008,0.0739993435334461,0.368117883285456,0.0486880820463704,0.191190124985646
403,-0.654254590478764,0.0723203545317737,0.594248651886838,0.0489030550721434,0.16153426207779
572,-0.79728246304414,0.073223916813955,0.832055990705633,0.0430177116491819,0.131216960047077
55,-0.6123319662605,0.0730801700032268,0.597686544973117,0.0491353658489717,0.16320012921968
751,-0.307294718150329,0.0695441694287566,0.786372823613627,0.0562136895354937,0.307494047963508
771,-0.713772970625861,0.0756065227274207,0.260301024797681,0.0596463103192061,0.288752422188728
592,-0.473214565903714,0.0706087599990518,0.747239915999115,0.0545555602988945,0.264093834780765
582,-0.836206778247155,0.0748082335728532,0.472813216484397,0.0558995734978237,0.195517310785104
284,-0.551241192201123,0.0672925343063682,-0.108338823915075,0.0620405249600265,0.118385522420822
45,-0.462623544628645,0.0686357314584114,0.924349891271466,0.0451384160841251,0.167142031498004
433,-0.833821399855435,0.0770771385003868,0.717328598500661,0.0452510563669816,0.223517918178793
443,-0.329498206305692,0.0726495185809973,0.521160981480745,0.0565143703876674,0.0707255448672982
294,-0.52652276896167,0.0699331901739964,0.495112736363965,0.0533472419435212,0.266631763714253
253,-0.623938808565767,0.0735764801288446,0.563796854969933,0.0532645751126292,0.243381183909724
473,-0.778217956738601,0.0733760275841454,0.835903268815159,0.0446159229820721,0.26294996550917
203,-0.545315967187318,0.0718499394042972,0.746625367670946,0.0464950528043376,0.241819727792372
263,-0.552228407963156,0.0738059869951544,0.667127021659141,0.0564696652320743,0.0963691374364872
243,-0.702484082513845,0.0727557824812976,0.285757191979209,0.0566142486198594,0.170380040472047
493,-0.703498214100543,0.0730456557460948,0.520016147580459,0.0518420590733329,0.182772580044257
483,-0.875041944671875,0.0738369447095904,0.289643246585987,0.0531399394164169,0.304158182859999
463,-0.612323587920882,0.0729623041589741,0.0927905103944759,0.0643346423175195,0.1909426988391
453,-0.733598458563071,0.0769880733890594,0.637002913779911,0.0524702059987163,0.0257647646021305
413,-1.00781339680141,0.0760578640213793,0.628706677895872,0.0502717726252513,0.292414288874335
223,-0.570524726434096,0.0722362671597651,0.407257010621933,0.0543929699270294,0.259124763568592
213,-0.62548931559818,0.0750879875235314,0.651126521597936,0.0512552856149572,0.155385157275981
233,-0.496714499920249,0.0725110474448248,0.461119521702783,0.064944120553439,0.225414155550078
273,-0.708870188473538,0.0736594108091602,0.819624828443928,0.0483074147731029,0.118149108210884
163,-0.707782282486402,0.0786839813845126,0.990107622951724,0.046388138775859,0.127260866481593
183,-0.57842251244417,0.0751810932282564,0.375392704179254,0.0626296004799601,0.181776336049224
143,-0.77536571774327,0.0755710166405985,1.03473196997328,0.0399364671834028,0.200328544917332
153,-0.751676626437237,0.0742306816393118,0.0714246793480077,0.0611147030842905,0.135250863919644
193,-0.652885003946335,0.0722681773950933,0.67902609560781,0.0469202619603757,0.183236993109145
173,-0.602362254999225,0.0725333579009623,0.473161050403215,0.0557698316302089,0.166835782747385
612,-0.484322340312023,0.0733397092984553,0.64423795786132,0.054759120749291,0.120804899152498
622,-0.782954917572075,0.072825278783268,0.273430487020986,0.0577628589177503,0.165469973375206
602,-0.521328842051338,0.0746816123223519,1.06925267024783,0.0453153108264775,0.188553164416733
15,-0.652057027113885,0.0676652970094132,-0.262757986337687,0.0668111090418384,0.214395558316004
35,-0.63317369202433,0.0684621110512425,0.0507889768372238,0.0582770764638951,0.153121947000167
25,-0.371590637773557,0.0686849925808307,0.258885588301143,0.0625006872064302,0.243815918190772
344,-0.587690935531275,0.0706698102892979,0.645572091601609,0.0507701857061984,0.273040670902091
354,-0.942935560106352,0.0728815327013048,0.133380959680424,0.0585094864578804,0.212251091512301
96,-0.491487906565797,0.0704572555285435,0.862867978137489,0.0463880536652807,0.159743112418129
822,-0.730005898882932,0.0740902152570817,0.771753893589468,0.049072120241905,0.174974225940869
394,-0.558546550493523,0.0744724407195618,0.448760611123757,0.0579182511314535,0.301805974863583
374,-0.664770486209339,0.0706382185375261,0.285229021236941,0.0553422510912978,0.0971466119074518
384,-0.606065372299151,0.0725871805056122,0.539702751965397,0.0531753387010098,0.108819171087174
303,-0.616848007062683,0.0733924042853757,0.451667830981266,0.0572153996613934,0.178928470460603
702,-0.668429141945918,0.0712839706593317,0.688551687747213,0.0505181950493706,0.233109050254653
424,-0.559206142976839,0.0686591606743249,0.294863152598525,0.0574893934479585,0.157045365733935
364,-0.750287844223298,0.0725448240647373,0.642545268287904,0.0450758971199634,0.194932866351121
313,-0.70673258155497,0.0726669264855157,0.356124820635026,0.0506375965619886,0.121062155108945
742,-0.619973803868732,0.0720734973593941,0.515930717551296,0.0570994636359784,0.246564471447625
872,-0.765211787235367,0.0720175635699453,0.783480411296675,0.0449284752456223,0.114506984359375
404,-0.794191485398958,0.076912057041553,0.433729805648366,0.0546786907791562,0.158675586931384
712,-0.785595493644049,0.0752329501033082,0.594978561831359,0.0476160142960297,0.228061103423937
722,-0.807582468354355,0.0727522532361516,0.32550769419324,0.0528170288705647,0.105494334403284
732,-0.456533643454502,0.0689315565208543,0.679294866822538,0.0526758048835692,0.180858231291017
333,-0.427954523865939,0.0684955267049066,0.641549735860836,0.0503149029959184,0.228132116352615
553,-0.826861105656384,0.0757168806093393,0.316528986889176,0.0555311591020321,0.203329097915931
842,-0.790046366408778,0.0738079488848112,0.36018325330623,0.0546061112261364,0.0750928807830134
862,-0.576658672976435,0.070128350280387,-0.0662615770797943,0.0661373027241993,0.220238627363209
832,-0.57515673544896,0.0722927639700416,0.875137543310546,0.0473525544416816,0.179943565330012
134,-0.988367275797864,0.0735095172260012,0.433040518878287,0.0498406560940131,0.167644252879945
882,-0.814592491642428,0.0749348626511792,0.238656205145613,0.0593011691285135,0.227603122723734
76,-0.285218798510026,0.0683473975187147,0.983676510938375,0.0444008971037219,0.113374576484422
563,-0.810293804054493,0.0741046498334329,0.473150374322674,0.0493442125911534,0.265219684106629
523,-0.424780013045433,0.0688825706237637,0.68964457377279,0.0558828277579165,0.102927909984569
543,-0.496972530700035,0.0692040415572655,0.621312379218097,0.0497786802709583,0.150773099908318
503,-0.961062301921207,0.0749440363302241,0.693530994837968,0.0412542319036015,0.201409225271355
533,-0.72425915593667,0.0747309433813553,0.514805433873644,0.0555489845456301,0.207806018753932
323,-0.692033870632581,0.0708285191839773,0.639059497654628,0.046719027477181,0.119639428333638
513,-0.443875033562683,0.0721488306164583,0.765720431215444,0.0557709201160131,0.146550434884885
86,-0.894280715446014,0.0722442682334359,0.0939359643186156,0.0604566334223307,0.118813524026838
892,-0.456546561035295,0.0692205205596717,0.798101334353772,0.0468623680723195,0.232107409796588
852,-0.649123067771614,0.0714266746457409,0.457410529140011,0.0535975625135996,0.176720254403032
66,-0.628424112312598,0.0727150510635259,0.440370917604859,0.0525566027047353,0.135113820215156
782,-0.650315322791556,0.073399486077052,0.871550758034662,0.04848023584931,0.23747281012606
124,-0.623578286936417,0.073343034385193,0.707467947355946,0.0517180000319778,0.154910437054848
573,-0.498931361783977,0.0723588418537139,0.324752898811797,0.0599850078354778,0.27278226472557
114,-0.698320397128546,0.0731762750194542,0.143592344980203,0.060285177537033,0.183955469598184
802,-0.261615572496286,0.0661829222833209,0.740353303532335,0.052777894003207,0.206465542692268
902,-0.628899897621475,0.0731537192213264,0.753508095052584,0.0483115795804384,0.0717979908789623
812,-0.420771221019426,0.0705047578925534,0.757051547132419,0.050436301605365,0.185179341326858
792,-0.35053316655114,0.0659599728819346,0.734551183472248,0.0490629215355154,0.281293784219316
992,-0.914605269380423,0.0696822772831458,0.242193503374911,0.0544089926788705,0.355041597968017
932,-0.550214143347565,0.0735147897531517,0.678002254891308,0.0524362023367438,0.0837836936498272
912,-0.773405208973018,0.0746974574465227,0.263846713872305,0.059582879004038,0.13522674018948
56,-0.625261642814898,0.0713558647000265,1.00113665259272,0.0443759823710286,0.190909286519569
104,-0.53047632733608,0.0734086876226611,0.967279666216612,0.0496818827137134,0.139756502061636
593,-0.452404585658183,0.0728528535466835,0.798825558178096,0.0484839267749118,0.163141327393717
952,-0.219650378548756,0.0699001512478484,1.01444501773509,0.0495396591686663,0.143357190440031
972,-0.705429771162855,0.0730901551470243,0.184943426852162,0.0612677953541826,0.13077465683493
942,-0.735689083444287,0.0695447359098675,0.428619770339669,0.0549709072019973,0.0755785673940053
982,-0.972085702895656,0.0741278206794455,0.0494171744037368,0.0608635080268349,0.141566609102876
962,-0.577006212552906,0.0748029466258893,0.82182881951277,0.0471130773480419,0.248221288923649
922,-0.686960448515464,0.0717734894913609,0.596320519782405,0.0516839545824963,0.198425517557095
285,-0.618778320558625,0.0701074133386235,0.788480235836835,0.0414667343983852,0.219719309750352
434,-0.625997104024212,0.0722363921013719,0.784309567935695,0.0493105325456554,0.217846826999854
5,-0.777572127689756,0.0726894113690814,0.675304411687397,0.0452254747260032,0.132525874958998
583,-0.531814477195761,0.071967463745431,0.833981513598008,0.0474245520345,0.193355900509265
46,-0.917196727694921,0.0759524903679405,0.384422146410252,0.0515972165049667,0.22182128434126
444,-0.840002196070458,0.0729921289627667,0.11192462651743,0.0558702560112468,0.166677501418012
474,-0.862009983189364,0.0704751255462683,0.332670606152083,0.0488187719130235,0.197017435124424
295,-0.473106121712357,0.0705723760474888,0.317032204123097,0.0568410641773242,0.197452501215605
484,-0.697536227828312,0.0724797438763475,0.995701123688407,0.0436758627712577,0.28927011602846
494,-0.722791867623057,0.0758532523161523,0.786281448002768,0.043633913360024,0.140637087950315
464,-0.663358308788448,0.0758067720941763,0.816148600681702,0.0449158094227044,0.141846022996721
762,-0.259521556289581,0.0683371159034443,1.15608169721834,0.0450514265888914,0.192981258562951
642,-0.790781304322791,0.072309910736308,0.312322372891488,0.0558502910727399,0.17032172298897
752,-0.464321421454114,0.0720882644749316,1.11445787122431,0.0443749635605274,0.238902267507289
692,-0.512658546342074,0.0737019925871749,1.20460995067271,0.0416621199874011,0.18427039621486
652,-0.647191525940352,0.0751312592181685,0.154358606142343,0.0654079728880357,0.219252286671026
672,-0.425012346516402,0.0714963898584269,1.12283129361356,0.0480249895734204,0.157750631803548
632,-0.602463969014352,0.0714582521292552,0.693772002198382,0.0520161339755237,0.236121993902845
772,-0.523623231247738,0.0666895272657538,0.758215043998647,0.0459506078494213,0.212908613809675
454,-0.52601745239078,0.074862394844792,0.814286747719727,0.0508918059991082,0.152911243095861
414,-0.637504944966635,0.0724912663758688,1.02190039000406,0.0420060311868485,0.227450018855737
662,-0.416826977459263,0.070378847830948,0.652261751401939,0.0548993619100918,0.204362032458008
