iter,factor(E.prev)1,factor(E.prev)0,v
91,0.0929538324836467,0.316134869772075,0.197438912682674
21,0.128334097569963,-0.0202555865683827,0.195818461235107
11,0.0135316503973268,0.213196420612049,0.202446099415426
81,0.0218409545124893,-0.172515245618931,0.186382583175993
71,0.111452488538284,0.0970462186189322,0.176991439525889
61,0.106159380667918,0.0106741960940154,0.22384638647605
41,0.0825244838850235,-0.005474327881696,0.185531918492848
51,0.0406511119012527,0.271576445544053,0.169887340588741
31,0.074527804607178,0.174723334940659,0.151407579060358
1,0.125345331025267,-0.0995423497910099,0.183182582237072
221,0.109214930649449,-0.0542136684669212,0.169499141830197
201,0.164009380877787,0.0241231666747752,0.175028681978608
211,0.177468414150013,0.146491425066941,0.177673615035469
191,0.0125017484709369,-0.377770727558866,0.127300632189299
231,0.0350568423732812,-0.0323591945042579,0.179019897415268
381,0.0481746446772182,0.108414845081394,0.199208756717075
391,0.0981017803029727,0.105315018345827,0.182008520334794
261,0.0111798419085845,-0.0327363606541432,0.186971458761469
181,0.226583199609983,0.429705273813992,0.168542102565752
301,0.0450080132178814,0.273315647456573,0.146223010299017
271,0.215271215873947,0.0251359163960363,0.165995097847293
151,0.0377755886113839,0.510546636431254,0.213006381502276
161,0.111356604343406,0.445579974407298,0.139154104795922
121,0.121278720872876,0.0205281940935696,0.163773011761477
141,0.0585271421276543,-0.144055159051194,0.156629828629714
251,0.0510739039664079,0.0578024706259394,0.189748931085461
281,0.0489371007985301,-0.0791136113862983,0.173621556127803
131,0.10279054418683,0.233348784317004,0.189874648954216
291,0.0559582706763756,0.30046635197494,0.15914563792423
171,0.147326998238218,-0.185829907700326,0.129585228522619
111,0.0928321981761259,0.809887680024879,0.162333601873548
311,0.0672960769946221,-0.00320002994490015,0.159393842856953
241,0.0125586963739195,-0.0804549731685601,0.202039506920661
92,0.118251648919608,0.189841090487901,0.176004771598448
12,0.0657039073242123,0.0169112302249937,0.166676173152619
22,0.076766252844497,-0.0931536690160655,0.193763915005157
731,0.0785768974229198,0.30577173630538,0.220179088214743
921,0.0398814583476446,0.009225259239832,0.154069593179595
741,0.0786784035710466,0.0135032033783946,0.211137856677243
371,0.117990248553361,0.360294667628401,0.171888138013588
721,0.0799459301013947,0.0698831525423747,0.186500198116941
761,-0.00862075193414465,-0.0269484961654077,0.15822657089654
901,0.0890597518390384,0.161513779746427,0.168391009044111
791,0.0343724856360398,0.16384324990484,0.157339612986954
951,0.0614352513890052,0.0551153739460985,0.23114557538453
811,0.0474551976634984,0.346753513446106,0.174249410508961
321,0.0820944254943927,0.16993433962679,0.164364171800989
331,0.0490226132846535,0.00545348207626923,0.210890912440577
871,0.0895623653973196,0.0872062929345235,0.180871830956548
471,0.018784692436344,0.0279365167996488,0.138371285305622
351,0.0363182090732547,-0.340206783572212,0.160131071257617
891,0.0648670994491356,-0.196514950559746,0.186003643060654
751,0.0198294444495864,-0.0272516877362726,0.144149148527565
931,0.0616255511857988,0.158230964735236,0.182039609772745
821,0.0349165311377003,0.314466662793982,0.175703889603815
861,0.0316261052877739,-0.218469651813706,0.191638554599524
841,0.10317893354134,-0.104156242534659,0.183908410164422
781,0.0899706224989086,0.169046027002932,0.177868022154009
911,0.0890714178718185,-0.0355725767204138,0.18629625790962
801,0.0733412699474087,0.129527197568734,0.196283825917038
711,0.00445785554806845,0.443745078320347,0.217035025166227
361,0.101788314782538,-0.0801508076626292,0.176977757461913
341,0.106929858178294,0.0318168580080607,0.178808920156242
881,0.0565408497027632,-0.546514159945876,0.173127387940473
831,0.0676470245359921,-0.248965200693257,0.198763563555078
851,0.131678084665015,0.0935670754648204,0.139406797729352
941,0.146112258842557,-0.0152186563209474,0.189710636672393
771,0.147502975241021,0.18617321424223,0.15206792965302
591,0.0190256345583316,0.0511945563781906,0.153533197070673
82,0.0691495484198107,-0.189097914864796,0.193702213621798
62,0.0636238729107245,-0.187391626572452,0.149226884923612
72,-0.029085759391938,0.266350983268752,0.218879323933119
101,0.113559062378342,0.165851207267379,0.208502220137727
641,0.0459565206457596,-0.218668280644252,0.165426604616484
431,0.14173279953898,0.0745198550348085,0.227185880648989
451,0.0705043050462109,0.0976793913868924,0.178080269524857
551,0.0497561997202674,-0.180020421569238,0.180991240313161
661,0.0205080366120355,0.0988095142385885,0.150103935012878
671,0.133101969247083,-0.0721074168253726,0.159636661641291
501,0.0681545796105558,-0.274124758548495,0.127684550302862
561,0.0765253252529571,0.550420495201872,0.222923439286914
491,0.075706458975762,0.0375794469976312,0.151064678950969
441,0.0573426395319332,0.254910829577999,0.183976331793214
511,0.121264258619844,0.415313853396646,0.179987642754297
571,0.0911444124386559,0.310744200479097,0.192732038959407
581,0.0449949408625063,-0.148936482960942,0.188432730638509
601,0.0120743229877477,0.0557169993493231,0.197242066752555
701,0.12116858204294,0.449912574294322,0.163579487353713
681,0.0936184300046123,0.121866061826259,0.203703633654731
421,0.0864792769912349,-0.0704232431942607,0.208501580686339
621,0.040529072106276,0.0668559080397182,0.167452598067298
481,0.0946849561945959,0.174648078616353,0.173335697878426
691,0.042303092268979,-0.384238810829424,0.187566763950665
401,0.085818574599994,-0.318150716501616,0.178156946322036
531,0.0693328572931361,0.362692786353763,0.19967776678122
541,0.0593929852781611,0.0274304603136688,0.188483332745182
611,0.0251154608398068,-0.0117338385936723,0.210295907091132
631,0.0974017661881998,0.850789426320754,0.139548343193256
411,0.154743549628643,0.0924186540789744,0.205361619021075
651,0.0688933242660577,0.0207886199425268,0.189656205615627
461,0.0579889257722673,0.173995076321939,0.190728430242505
521,0.17131744726853,0.290260613221192,0.188267824306691
32,0.0827074807029961,0.167053399202296,0.185729766912273
42,0.0470093485654635,0.412916475190323,0.193555955050497
52,0.0775684297136544,-0.261646842077974,0.209820260578696
2,0.129470803660491,0.0757347056671323,0.167468862330385
991,0.0393003673518777,-0.00742079214684867,0.161699279159145
981,0.0520952025681436,-0.11049193411038,0.20591355977356
971,0.0429410942877196,0.0385040068923225,0.178447519378287
961,0.119957733373146,0.424883600975894,0.163376318931963
222,0.0439873979398089,-0.152444373202316,0.18241519004801
202,0.035456382586444,0.26457248304535,0.175731679393408
212,0.120600683589553,0.782690355110841,0.16320835188368
192,0.0758382282181172,-0.039201779293115,0.212430871687358
232,0.0798612570619036,0.143773254843543,0.213960143644628
302,0.101917796913493,0.171512293624065,0.214959421804887
272,0.14059656535398,0.0818672058430183,0.225924821083369
282,0.100970639243103,0.123213564137643,0.152985434024623
262,0.113358230258443,0.331470763935016,0.172095991963197
292,0.0984763528507698,0.282330927535252,0.194160111993684
312,0.0711493133079904,-0.0591626155274419,0.234895311908811
252,0.0189313599485296,0.174494535845193,0.209493912941246
242,0.10996012687538,-0.187114950125296,0.178017608120171
162,0.0892373615905447,-0.152616653735573,0.161856623341733
382,0.0893225894834499,0.0776307130069926,0.203969869317843
112,0.176524534472254,0.539657651306956,0.172161012896159
122,0.0999726217417537,-0.0361544994216808,0.118771773057551
182,0.0836948957847495,0.0680519938402407,0.219671639577928
392,0.0590197359122405,0.190444778947094,0.18427119811547
142,0.0511529301303774,0.0836996680543446,0.18829097461635
132,0.119641448676784,0.492874950233053,0.14201765129401
152,0.087264255425009,-0.0218098882145254,0.16823630201106
172,0.130824364717601,-0.119704916134685,0.172787310977815
372,0.0497330007158616,0.0922169534867016,0.171083784940017
322,0.0464478458430395,0.0646723168182579,0.180224038974046
352,0.111010579060115,0.0694180695424173,0.190847611204446
362,0.101154457770498,0.303133695361205,0.202392689306785
342,0.091403596991443,0.255348857775077,0.202295302625419
332,0.144169415431608,0.358358376244813,0.157873449233198
922,0.0326522928796042,-0.366295875261043,0.163193488003767
762,0.0550372528821651,-0.168491442622674,0.167289083825999
722,0.0652932344273297,-0.362192228677816,0.167717243810686
822,0.105819982930963,0.729070088542457,0.19887138246819
752,0.145955019017102,-0.215228037194186,0.167858582153287
872,0.106564755881215,-0.110136243580067,0.185157771691761
902,0.131475835330629,0.420763129325571,0.211662869306967
952,0.0444719983791053,0.139170487759247,0.212800736246745
782,0.0325781545129126,-0.110698271693486,0.183887616601453
932,-0.0206246920517313,-0.240792670481881,0.168105687466047
812,0.059861581166784,0.153937417319774,0.148647729014743
892,-0.0274474540407556,-0.237853279396652,0.152147621609146
732,0.0674347675095762,0.480375857466411,0.222007720346723
742,0.0490374746153022,0.0175972379862193,0.133611127774106
842,0.135468252541621,-0.00657213154664348,0.175831446590837
862,0.0341112648781016,0.223687988923582,0.194615499943728
792,0.195402439907766,0.239097370328097,0.166089217160347
832,0.0754130400727757,0.0796712348257628,0.140274208552154
802,0.0667349184102691,0.365865546876362,0.170753675358981
882,0.118500132534167,-0.0126016989639897,0.19502122228749
942,0.0548003081577861,0.0161999403490033,0.172847337457298
