iter,x11,x10,x2,x3:B1,x3:B2,x3:B3,x4,v
81,0.23496655846498,-1.16510679204883,0.134419344910171,0.141713569902214,0.0572773066751869,0.0198375013268463,2.37636314103477,0.0757351350261274
31,0.181917109316953,-0.466852344729868,0.138503847750281,0.121365105820026,0.0317958364166827,0.0140483740781511,2.23309552384274,0.111572770180397
11,0.200615609220469,0.520030319382262,0.134831403375796,0.0837633781926843,0.0344747618250335,-0.0226915914553115,2.25944470108326,0.0928040869940239
41,-0.0422301279282396,-0.714659020774351,0.140980575047583,0.117769500316034,0.0693757879832869,0.0281216932276785,2.33713856722091,0.0784899649887678
21,0.173271840322396,0.0827940822014364,0.136797108527864,0.0971815701326058,0.0564713995272616,-0.0129092632171011,2.3065874075895,0.146411167668755
51,0.166572180060451,-1.02600176233778,0.133976989252607,0.133343241058221,0.110151953565184,0.0398099082495038,2.40628860021304,0.057562846768384
71,0.209253778906048,-0.0460514484606886,0.137770627476341,0.0832214187876269,0.0673568390206209,0.0100041947005575,2.26594604383927,0.0816445173908588
91,0.144724675200321,-0.18337468723934,0.13676239839751,0.101382914465028,0.0779712433391936,0.0134516966565845,2.3163546301533,0.10823305463785
61,0.391772401133548,-0.0732266202841191,0.140043071562333,0.117311698340161,0.0578564985757453,0.0140676009480735,2.25582467624663,0.149339309010209
1,0.343380304017752,0.812645739459251,0.13831505193836,0.0757354171370222,0.0114461330052859,-0.0297746860728512,2.32474114514532,0.0651285905300791
131,0.296993696560918,1.07055868486805,0.135134860000053,0.0666017708541646,0.0252600027580691,-0.0362280885881145,2.28314489283541,0.0845877963297498
171,0.333940430306953,0.0396375712949049,0.135921750713343,0.0952601334684334,0.0685729411826249,0.00961080426688405,2.32217238331938,0.115524939331612
121,-0.0315535390390775,-0.0707927438105738,0.142130376696159,0.103215510607586,0.0697150002521866,-0.00136681851032116,2.30417329998429,0.105557168379579
141,0.391205720437146,0.0826096656097592,0.133983637398435,0.0911067627029783,0.0471416252955985,0.00836754800139727,2.40666157716466,0.0480166222713458
151,0.0563491061719142,1.30376574206814,0.140718188602226,0.0547989012157552,-0.00720232053107042,-0.0548842347507677,2.26122975053736,0.0901932867247663
111,0.141374023764675,0.406004956830742,0.138205749728772,0.077166693497014,0.025574488052029,-0.00201950219921652,2.23321059060019,0.13776197805798
