iter,x11,x10,x2,x3:B1,x3:B2,x3:B3,x4,v
81,0.0202946581412677,0.572536946909028,6.28808571614526e-06,0.000660636620982048,0.00138987266329858,0.000952979577278623,0.00205129448106802,0.00100223059872301
31,0.0218436809871828,0.30363686446585,6.41359427486717e-06,0.000365058003170715,0.00111670226990761,0.000495396401944652,0.00195856331773055,0.000982710858595137
11,0.0201243061428802,0.185352481623262,6.23555142644679e-06,0.000215259790018389,0.000393925330877067,0.000335582482776629,0.0019624804037703,0.00100275524797795
41,0.0203225669771186,0.287119989776735,6.5567030084297e-06,0.000371548673329584,0.000558915937871771,0.000430934561329055,0.00205721137313389,0.000981002112714966
21,0.019460046965402,0.229338856530233,6.27137196770984e-06,0.0003066387004769,0.000480416231328462,0.000427284452384038,0.00207378139449905,0.00099781275595505
51,0.0206269397069621,0.39233967339937,6.28691772700068e-06,0.000451002015343805,0.000581870750289511,0.000599824976968072,0.00216071769280793,0.00102173219766874
71,0.0218095692693706,0.301935878636096,6.22688812654964e-06,0.00041051040171783,0.000490155860368534,0.000483867650920584,0.00196729434436812,0.000985669889577682
91,0.0204756292918283,0.304360200587274,6.04986543649558e-06,0.000378951770178032,0.000499796604199888,0.000456083717028142,0.00202834852556622,0.001002779297867
61,0.0242917958087052,0.226947183871953,6.337279254618e-06,0.000261791574049975,0.000520313761699118,0.000360413875238306,0.00200167057468167,0.000999044313340529
1,0.0243115176315114,0.232817211312602,6.36345302497393e-06,0.000293326453407346,0.00060924270385533,0.000433935339179238,0.00204487710825342,0.000978159798795325
131,0.0209415371518412,0.216309953097845,6.24307329823196e-06,0.000302843105734223,0.000482885104918761,0.00042220114373861,0.00201159196546263,0.000998581077145763
171,0.0215596639383125,0.239161971486776,6.10654391435283e-06,0.000303114545350636,0.00039743078228036,0.000386382273913087,0.00200256929318611,0.000983892616718535
121,0.0201492821030345,0.2183657983091,6.47845730774388e-06,0.000277070416096653,0.000391121622851905,0.000365682843753994,0.00202810082661751,0.000983874508651572
141,0.0233364248721212,0.24044600194541,6.36011128595937e-06,0.000278416904147558,0.000486647655886161,0.000360365353228087,0.00211529280599968,0.000999155503156075
151,0.0228184148050392,0.23592573138967,6.80602819318679e-06,0.000352686410029775,0.000637085817778683,0.000453258658264713,0.00204989879741251,0.00100158674910479
111,0.0198024373242642,0.143696827892271,6.2701289454074e-06,0.000191042166132081,0.000431750823156718,0.000232608524742601,0.00199018681348571,0.000997290244795378
101,0.0207928277747262,0.19120743275996,6.61526572661491e-06,0.000257540690624843,0.0004978076035471,0.000297135598198132,0.00202282248696822,0.000998593605434491
161,0.0236959407074835,0.270206040078643,6.51712741540766e-06,0.000304831615097504,0.000813244733188631,0.000386881685803857,0.00219462122254006,0.00101529105048839
191,0.0203104695337961,0.251800405677028,6.42646785854759e-06,0.000336464344896575,0.000461447509148449,0.000394582400746924,0.00197482200762057,0.000983172690181648
181,0.0219110336230771,0.243617101365421,6.34836728210952e-06,0.000290430875065261,0.000393498833675658,0.00039716165877479,0.00206835620699585,0.00100686225490785
12,0.0221360323884197,0.258595934981305,6.263885685009e-06,0.000352232274621102,0.000604485137638209,0.000537418084144411,0.0021150709912587,0.00101422124568339
32,0.0184785397237431,0.224030325221901,6.21754970029187e-06,0.00030104396132276,0.000475009841869899,0.000339988017752451,0.00202703571214587,0.000995128806781444
22,0.0210240769241824,0.21669091169834,6.31104364078215e-06,0.000265072580178549,0.000556227957619986,0.000373880813330526,0.00204240865890508,0.000999083727741169
42,0.0212886023307194,0.232622452366093,6.29708838673496e-06,0.000260665997833396,0.000368343280888209,0.000316615592144435,0.00199374224469443,0.000971054876605041
